Air,BaseJump,BearPark,Bike,Bus
0.07304143,0.06638122,0.06638122,0.05651204,-0.04460699
0.02895479,-0.03281223,-0.03281223,0.1306871,-0.00011071
-0.02831557,0.07338933,0.07338933,-0.23769638,0.01644724
-0.03844586,0.04074182,0.04074182,0.0304782,0.12199798
0.136481,-0.01088634,-0.01088634,-0.00482801,-0.07222508
-0.10683173,0.03118704,0.03118704,0.1446453,-0.15095126
0.08823454,-0.05080508,-0.05080508,-0.11212743,0.12448576
-0.00956402,0.05552854,0.05552854,0.04217582,0.10692829
0.02736627,-0.11527316,-0.11527316,-0.09731671,-0.12468851
0.07590348,0.03345121,0.03345121,0.0357547,0.03133162
0.07006205,0.09965845,0.09965845,0.00510445,0.13982664
-0.20645539,0.08006572,0.08006572,-0.01692034,-0.21629459
0.03452535,-0.04928887,-0.04928887,-0.1083827,0.07170012
-0.04292446,-0.02182248,-0.02182248,0.34510177,-0.05455877
-0.01839464,0.10430947,0.10430947,-0.16464431,-0.03317508
0.06035537,0.17200353,0.17200353,-0.20263832,0.06014007
-0.00182563,-0.19870156,-0.19870156,0.18962105,0.04006873
0.02425567,-0.1011282,-0.1011282,0.03541201,-0.01503046
-0.03611413,0.36874548,0.36874548,-0.04763017,-0.09131068
-0.02662143,-0.01410249,-0.01410249,-0.06055131,0.15845323
-0.16019001,-0.43914699,-0.43914699,-0.14168386,-0.06584398
0.02728678,-0.04617066,-0.04617066,-0.16674883,0.02012175
0.05957159,0.17420138,0.17420138,0.35946102,-0.04494725
0.01863149,-0.3009712,-0.3009712,-0.00616453,0.12253597
-0.09990297,-0.22535694,-0.22535694,0.02236327,-0.11043479
0.02143391,0.01886675,0.01886675,-0.13246579,0.03826877
-0.11499726,0.12622544,0.12622544,0.20777756,-0.00868608
0.08775404,0.04876869,0.04876869,-0.0758585,0.01684845
-0.06224062,-0.02241954,-0.02241954,0.17765525,0.01144757
-0.05096476,0.07631743,0.07631743,-0.20820269,-0.02925568
-0.08876677,0.02021223,0.02021223,0.12737171,-0.11399097
0.05192386,-0.01865679,-0.01865679,-0.03889188,0.15457036
0.06523307,0.05852304,0.05852304,0.00953018,-0.04336133
0.05355947,-0.13400293,-0.13400293,-0.09616753,-0.00408551
-0.1094199,0.07989332,0.07989332,0.14649517,0.07028771
0.0094456,-0.10148201,-0.10148201,-0.01976755,-0.11531709
-0.10710124,0.01492501,0.01492501,0.16093719,0.00152385
0.02499071,0.01580269,0.01580269,-0.16481091,0.04518047
0.03001135,0.03711567,0.03711567,-0.06465649,-0.01219321
-0.03363784,-0.03760098,-0.03760098,0.00916991,0.03760889
-0.05827029,0.00172192,0.00172192,-0.10172135,-0.00942056
-0.00387315,0.03650255,0.03650255,0.03430272,0.02228044
-0.04324107,-0.01399685,-0.01399685,-0.18949118,-0.06208861
0.0005031,-0.00280086,-0.00280086,0.1114445,0.07850173
0.08228884,-0.02108074,-0.02108074,-0.09002918,-0.03645275
-0.07167669,-0.05873078,-0.05873078,0.17197366,0.00643338
-0.02027527,0.03689782,0.03689782,-0.19014899,-0.00659136
0.08459307,0.02671843,0.02671843,0.14954537,0.04918084
0.02741038,-0.02656866,-0.02656866,0.09962544,0.05605205
0.04906943,-0.04212875,-0.04212875,-0.05083344,-0.07688095
0.11924691,0.05792932,0.05792932,-0.02448449,0.0670163
0.02229038,0.10127361,0.10127361,0.03302366,-0.13156963
0.00285769,0.00367818,0.00367818,-0.01617871,-0.03043551
0.03175559,-0.02263619,-0.02263619,0.01604884,0.06508644
-0.04603016,-0.01700007,-0.01700007,0.04718097,0.02278181
-0.04709979,-0.09012908,-0.09012908,-0.00420588,-0.12673471
0.02271263,0.11404713,0.11404713,-0.01465871,0.11370496
-0.03503035,-0.00508885,-0.00508885,-0.04752349,0.03180681
0.0397458,-0.00561349,-0.00561349,0.08941548,-0.02720687
0.02323341,0.0773666,0.0773666,-0.27960946,-0.04641883
0.09155749,0.02576432,0.02576432,0.15066415,0.01255957
-0.01465272,-0.05151594,-0.05151594,-0.13934279,0.03094606
0.02184282,-0.0906973,-0.0906973,0.29826772,-0.02395538
0.01372765,0.0113059,0.0113059,0.00713568,-0.01016945
-0.00603145,-0.04473671,-0.04473671,-0.04805757,0.02015786
-0.00552346,-0.00215473,-0.00215473,0.17690008,0.08665346
-0.01482804,-0.04404857,-0.04404857,-0.18195234,-0.06076885
-0.02312615,0.00543376,0.00543376,-0.13906828,0.0196236
0.0179645,0.09313341,0.09313341,0.09690407,-0.02829591
0.01297491,-0.01776231,-0.01776231,-0.02691273,0.07746611
0.03381153,-0.06175448,-0.06175448,0.11677741,-0.13543258
-0.0531149,0.03884963,0.03884963,-0.07277563,0.02640905
0.01075834,0.02541998,0.02541998,-0.0878997,0.03708269
-0.01592163,0.09001631,0.09001631,0.0884308,0.03071097
0.01216691,-0.01010973,-0.01010973,0.02342335,-0.03888138
0.04285449,-0.0532296,-0.0532296,0.02161637,0.04643052
-0.12000456,0.02153675,0.02153675,-0.04031769,-0.08063621
0.13974297,-0.02672234,-0.02672234,0.02140583,-0.05145212
-0.0815881,-0.01075093,-0.01075093,0.03308569,0.20909553
-0.03758912,0.05813937,0.05813937,-0.02529835,-0.12073227
0.05000593,-0.00711153,-0.00711153,-0.13590702,0.0528975
-0.04994086,-0.09224394,-0.09224394,0.10027692,0.01918943
0.01151271,0.11555009,0.11555009,-0.02765102,-0.06756671
0.07955311,-0.00590859,-0.00590859,0.03978747,0.0566081
-0.07184548,-0.16409499,-0.16409499,-0.04641298,-0.03431702
0.08304839,0.10221938,0.10221938,0.00955215,-0.00600484
0.00958825,0.00736026,0.00736026,0.2241104,-0.05310337
-0.00350644,0.03888394,0.03888394,-0.31315278,0.09547582
-0.05735502,0.08564165,0.08564165,0.22593619,-0.08415274
0.02817128,-0.06476883,-0.06476883,-0.12603624,0.05549913
-0.04035751,-0.06179214,-0.06179214,-0.03228431,-0.03217931
-0.04860227,0.03229659,0.03229659,0.07300304,-0.02553141
0.09179461,0.02514686,0.02514686,0.11546373,0.03650493
-0.03353576,-0.03755284,-0.03755284,0.00257903,-0.010022
0.01235502,0.00324313,0.00324313,0.00750123,0.01768874
-0.05733215,0.05480276,0.05480276,-0.08583086,-0.00145728
-0.01145282,-0.09153809,-0.09153809,-0.08347696,-0.11710326
-0.00234316,0.11979657,0.11979657,-0.08540978,0.13435229
0.033294,-0.03977444,-0.03977444,0.12852828,-0.06884921
-0.02970317,-0.03400515,-0.03400515,0.02324849,0.01440741
-0.01764163,0.02814961,0.02814961,-0.14092869,0.1257308
-0.0386748,-0.02476217,-0.02476217,0.07145685,-0.14799392
0.00411026,0.04318228,0.04318228,-0.01664917,0.01455652
-0.04717901,-0.06356756,-0.06356756,0.03117291,0.14193691
-0.07695677,0.01002014,0.01002014,-0.11950933,-0.03911344
0.10179966,0.09786791,0.09786791,0.07456908,0.01691753
0.03165023,-0.03003447,-0.03003447,0.08892604,-0.00091239
0.0059035,0.00458305,0.00458305,-0.0409827,-0.06337424
0.09414893,-0.07381223,-0.07381223,-0.0268948,-0.04267275
-0.00344028,0.04195291,0.04195291,0.06454331,-0.06876459
0.05188329,-0.02015473,-0.02015473,-0.01984295,0.1815702
0.00118152,0.04356873,0.04356873,0.11542402,-0.10079093
-0.09428859,0.03523563,0.03523563,-0.02639306,0.10605325
-0.01158921,-0.15487028,-0.15487028,-0.13675638,-0.05315565
0.07824038,0.0955966,0.0955966,-0.01556607,-0.07578011
0.01662263,-0.00801908,-0.00801908,-0.06003796,0.02706319
-0.01439136,-0.03028004,-0.03028004,0.06133688,-0.06637562
-0.00981721,0.08835412,0.08835412,-0.14390261,0.03361792
-0.08888029,-0.01988893,-0.01988893,0.2023682,-0.0752036
-0.05671554,-0.01468499,-0.01468499,0.01700329,0.04852221
0.06941957,0.01456952,0.01456952,-0.2168647,0.02520554
-0.02327398,-0.11835937,-0.11835937,0.23078916,-0.04934508
0.10111825,-0.04117353,-0.04117353,-0.18488742,-0.00142922
-0.05373153,0.1815455,0.1815455,0.24816327,0.10904597
-0.03687667,-0.16790133,-0.16790133,-0.03264458,-0.08348096
0.01121897,0.21278958,0.21278958,-0.01137706,0.04160426
-0.06632176,-0.10031617,-0.10031617,-0.22054459,-0.04946936
0.04050507,-0.07185707,-0.07185707,0.00992526,0.06052198
0.03485666,-0.06028085,-0.06028085,0.25279532,-0.0993107
-0.02159944,0.05534177,0.05534177,-0.09567843,0.03677424
0.03095901,0.0306957,0.0306957,-0.00651444,-0.03342634
-0.0282976,-0.03463643,-0.03463643,0.06580549,0.12724652
-0.0211987,-0.07815815,-0.07815815,-0.13119834,-0.04008803
0.05512212,0.02872618,0.02872618,0.20914555,-0.03363221
0.09571812,0.0399972,0.0399972,-0.142345,-0.01299667
-0.0302904,0.03041489,0.03041489,-0.00752003,0.03885592
0.03646151,-0.02431006,-0.02431006,-0.03976234,0.00864998
0.00064738,0.06076949,0.06076949,-0.10187442,0.04299309
-0.09782279,-0.03158675,-0.03158675,0.08114942,0.07753769
-0.02814189,-0.01247063,-0.01247063,0.06311873,-0.06309491
-0.02061447,-0.01528817,-0.01528817,-0.21455386,-0.01561082
0.02291217,-0.00885375,-0.00885375,0.27468093,-0.10981467
-0.05999983,0.02728721,0.02728721,0.06185848,0.09928639
0.07809582,-0.04447972,-0.04447972,-0.14812501,-0.02621987
-0.02937349,0.0021896,0.0021896,0.08417466,0.01886293
-0.04850971,-0.02329677,-0.02329677,-0.06797082,-0.0303683
0.08117403,-0.02066499,-0.02066499,-0.12849576,-0.03708707
0.01983696,0.17563033,0.17563033,0.19303802,-0.0160978
0.02635382,-0.06028474,-0.06028474,-0.0316787,0.06786149
0.02680655,-0.03567782,-0.03567782,0.02756087,0.00648315
0.02067137,-0.09198695,-0.09198695,-0.09064305,-0.00831597
-0.00526728,0.0429457,0.0429457,0.17089389,0.05062497
-0.09129641,-0.01160601,-0.01160601,-0.21482222,-0.02242297
0.03682984,-0.0241945,-0.0241945,0.08118405,0.04949116
0.05038054,0.01977004,0.01977004,-0.23675686,-0.08305367
-0.10106135,0.01553802,0.01553802,0.1265401,0.1305434
-0.02580853,-0.05865399,-0.05865399,-0.16692264,-0.12093063
0.0459749,0.14486442,0.14486442,0.07961379,-0.02168473
0.03275197,-0.00365389,-0.00365389,0.07498699,0.06826884
0.01420652,0.04496058,0.04496058,0.04569033,-0.03246292
0.04856661,-0.04837945,-0.04837945,0.04299389,-0.00524239
0.01288071,0.00725017,0.00725017,0.01807796,-0.04237296
0.05802337,-0.06508443,-0.06508443,-0.16770732,0.06606967
-0.00457416,-0.01807521,-0.01807521,0.1931953,-0.06492282
-0.00022732,0.01401559,0.01401559,0.07120853,0.07125916
0.00396598,-0.0212155,-0.0212155,-0.06405298,-0.06025704
-0.02541922,0.02947237,0.02947237,0.27920296,0.12139225
-0.05810123,0.02500422,0.02500422,-0.38276697,-0.13516765
0.02460277,-0.02918821,-0.02918821,0.13730312,0.02876922
-0.00683455,0.02349135,0.02349135,0.0450304,0.05034951
-0.04032349,-0.03331637,-0.03331637,-0.10057761,-0.07853346
-0.06445719,0.05124069,0.05124069,0.06908415,0.03983238
0.0233178,0.01883865,0.01883865,-0.16840485,-0.00188697
0.00508543,-0.05427274,-0.05427274,0.03009701,0.09041134
0.12214653,0.12438185,0.12438185,-0.07283116,-0.07505992
-0.11620111,-0.14751058,-0.14751058,0.07493673,-0.08832465
-0.04173667,-0.01877336,-0.01877336,0.03203599,0.045844
0.01563441,0.01372104,0.01372104,-0.12966903,0.12438496
0.01441096,-0.03053647,-0.03053647,-0.02764065,0.01750844
0.05076685,0.09949365,0.09949365,0.06540848,-0.12327735
0.02639438,-0.05175262,-0.05175262,0.02791411,0.12805509
0.06697077,-0.05880098,-0.05880098,0.10984067,-0.13182715
0.00292575,0.00032617,0.00032617,-0.27484946,0.02630324
-0.06871201,-0.01427823,-0.01427823,0.03824972,-0.17889898
0.02678858,0.13904087,0.13904087,-0.00160365,0.19844099
-0.05077501,0.0467284,0.0467284,0.1122102,-0.05756578
0.07152261,-0.10143776,-0.10143776,-0.0594378,0.0308534
-0.03313012,0.06290372,0.06290372,0.0027393,0.1362976
0.07530646,-0.00410265,-0.00410265,0.18665241,-0.09790883
-0.0237915,-0.13286751,-0.13286751,-0.40491883,-0.002841
-0.10754254,-0.05096107,-0.05096107,0.02823993,-0.05229741
0.04434745,0.1449081,0.1449081,-0.08008846,-0.02991733
-0.02288441,-0.03016551,-0.03016551,0.15458619,0.02896644
0.04673934,0.03852791,0.03852791,0.00906833,-0.12256269
0.00617601,-0.02423531,-0.02423531,0.03974248,0.09662017
-0.04309977,0.05789556,0.05789556,-0.0520696,-0.00715357
-0.03825284,0.00352228,0.00352228,0.10125106,0.0134538
0.04549004,0.04617391,0.04617391,-0.23237928,-0.07100852
0.01364815,-0.03278292,-0.03278292,0.10271131,0.12111793
0.08297516,0.06107739,0.06107739,0.01831679,0.00542582
-0.16447206,-0.02082868,-0.02082868,-0.07739415,-0.03918742
0.04359934,-0.04113865,-0.04113865,0.04558857,0.05264008
-0.05475379,0.00237137,0.00237137,-0.143539,-0.06557341
0.06952356,0.09346394,0.09346394,0.29094873,-0.01334435
0.01751994,-0.09612336,-0.09612336,-0.13176194,0.06664806
-0.06420918,0.03905143,0.03905143,-0.04015425,-0.04973502
-0.02384351,-0.01000966,-0.01000966,0.13824721,-0.12253712
0.04068856,-0.07747493,-0.07747493,0.08447201,0.1345662
-0.03023703,0.01123634,0.01123634,0.06503574,-0.00399348
-0.03431136,-0.03599127,-0.03599127,-0.1324911,-0.00251148
-0.07966337,0.10791735,0.10791735,0.0107182,0.02397782
0.08122112,-0.06945297,-0.06945297,-0.25972152,0.03111395
0.01294578,-0.06094801,-0.06094801,0.08022361,0.0120968
-0.01542669,0.03011134,0.03011134,0.14131831,-0.15559534
-0.118541,0.07356629,0.07356629,-0.12718964,0.18819328
-0.01558731,0.01181004,0.01181004,0.14082078,-0.03402152
-0.02563674,-0.06768024,-0.06768024,-0.13403711,-0.11252388
0.08272551,-0.00748128,-0.00748128,0.0062473,0.00305803
-0.01652844,0.05059169,0.05059169,-0.14310948,0.02000979
-0.06971168,-0.0869185,-0.0869185,-0.0461397,-0.03306812
0.04080699,0.09828468,0.09828468,0.25812086,0.01860979
-0.00607202,-0.01107377,-0.01107377,-0.0778676,-0.02845827
0.05323006,-0.09079895,-0.09079895,0.07783298,0.01698222
-0.04862487,0.01175365,0.01175365,-0.0587452,0.096196
-0.00455483,0.04383796,0.04383796,0.07898937,-0.00099012
0.13067687,0.00918705,0.00918705,-0.04094386,0.0231779
-0.05089997,-0.08960445,-0.08960445,0.00167272,-0.07774721
0.05621244,0.02639783,0.02639783,0.0934892,0.10467986
0.03097997,0.06214094,0.06214094,-0.21719774,-0.07344967
-0.04588097,0.01236119,0.01236119,0.20708936,-0.0588078
0.04969585,-0.01602119,-0.01602119,-0.14561944,-0.00358247
-0.04466869,0.08788319,0.08788319,0.06056273,0.05593769
-0.02228085,-0.18240734,-0.18240734,-0.07144332,0.02917971
0.05200499,0.10440175,0.10440175,0.16976036,0.0043492
-0.07249614,0.01074213,0.01074213,-0.07965579,-0.10805959
0.09140667,0.03066028,0.03066028,0.01714459,-0.02655638
-0.01018228,0.03849258,0.03849258,-0.09878415,0.05546688
-0.08850705,-0.01596527,-0.01596527,0.18903336,0.05309283
-0.06080947,0.02896823,0.02896823,-0.0192941,-0.00621143
0.12760519,-0.19550702,-0.19550702,0.0525819,-0.03715803
-0.0220244,0.12194463,0.12194463,-0.01109218,0.06400741
-0.00531601,0.04675214,0.04675214,-0.10822014,-0.07703517
-0.01773582,0.01953401,0.01953401,-0.06588405,-0.05670577
-0.07965847,-0.06603242,-0.06603242,0.20846771,0.07238368
0.039632,0.00578367,0.00578367,-0.16299338,0.07885129
-0.01014961,-0.0096924,-0.0096924,0.21595646,-0.11906557
0.02360665,-0.05972968,-0.05972968,-0.11118879,0.08477035
0.07584849,0.04014373,0.04014373,0.08800849,-0.0279259
-0.0302452,0.05243194,0.05243194,-0.07527293,0.02984825
0.02364722,-0.03553185,-0.03553185,0.00101087,-0.10739534
-0.06740555,0.03547602,0.03547602,0.18314862,0.03007103
-0.01385614,-0.01774626,-0.01774626,-0.17984676,0.04010232
-0.03950541,-0.05063602,-0.05063602,0.09899681,-0.08763441
-0.00769973,0.02314199,0.02314199,-0.0291176,0.08025995
-0.04538441,0.05174037,0.05174037,0.03926376,-0.04024402
-0.00639489,-0.09390668,-0.09390668,0.01921448,0.06246863
0.02573066,-0.01877837,-0.01877837,-0.00592358,-0.00529905
0.07575103,0.12677975,0.12677975,-0.04412955,-0.02343793
0.05550026,-0.02531602,-0.02531602,0.18100016,0.0243379
0.02604074,0.01151874,0.01151874,-0.00442678,0.06439547
-0.03841836,-0.02352946,-0.02352946,-0.19248707,-0.0201877
0.02080423,0.02387715,0.02387715,0.12197501,0.00631151
-0.01819346,-0.10159367,-0.10159367,-0.20161093,-0.03286789
-0.15048632,0.02492911,0.02492911,0.01646903,-0.05217982
-0.03732151,0.07220699,0.07220699,-0.02071445,0.07619624
0.10645195,-0.02078277,-0.02078277,-0.05984113,-0.01199986
0.08952115,-0.0315403,-0.0315403,-0.04267546,-0.00639665
-0.02511731,-0.00568137,-0.00568137,0.10016691,-0.01870684
0.02943365,0.02358808,0.02358808,-0.05119178,-0.00894663
-0.11589592,-0.13265968,-0.13265968,0.05075611,0.03044354
0.08675601,0.04923026,0.04923026,-0.1664063,-0.05666904
0.05829126,0.05545388,0.05545388,0.02336992,0.04628319
-0.05561215,0.0437429,0.0437429,-0.05375076,0.0187373
0.0351259,0.01679279,0.01679279,-0.21078189,0.04589252
-0.04449201,0.00202369,0.00202369,0.37485222,-0.08903931
0.03386843,-0.12617229,-0.12617229,-0.29351001,-0.03846651
-0.01840608,0.03236067,0.03236067,0.22543972,-0.03978021
-0.00823168,0.05531404,0.05531404,0.0365067,0.07822251
-0.04314198,0.04526133,0.04526133,-0.04049149,-0.00721826
0.04116062,0.00233382,0.00233382,0.14350139,0.05974513
-0.00530131,-0.20535801,-0.20535801,-0.03631181,-0.08081965
-0.00045927,0.10374394,0.10374394,-0.03839435,0.08130349
0.01756704,0.09695367,0.09695367,-0.10393606,-0.01831126
-0.01946372,-0.16149139,-0.16149139,0.05257979,0.0104132
0.01911661,0.07040708,0.07040708,-0.01869588,-0.00623001
-0.01084926,-0.00652661,-0.00652661,-0.13273925,-0.03680722
0.04702165,-0.01296261,-0.01296261,-0.10600894,0.03729544
-0.15812426,0.04563832,0.04563832,0.17368838,-0.04288978
0.14939601,0.04604018,0.04604018,-0.24700565,0.044528
0.00833078,0.04654764,0.04654764,0.24649863,0.03652423
-0.02075713,-0.02797878,-0.02797878,-0.10792788,-0.0360913
-0.03461164,0.00407892,0.00407892,0.14223077,-0.0165972
0.04456007,-0.07372098,-0.07372098,-0.08615458,0.07812474
-0.05355294,-0.03286472,-0.03286472,0.30133163,-0.10186308
0.01649278,0.09143802,0.09143802,-0.02099002,0.05875813
-0.04622317,-0.05226723,-0.05226723,-0.32887369,-0.00249217
0.02298676,-0.04766869,-0.04766869,0.24403191,0.04486702
-0.04659342,0.00160422,0.00160422,0.1334243,0.00640228
-0.04106833,-0.0912275,-0.0912275,-0.03392364,-0.06018421
