aesthetics,memory,motion,quality,visual_verbal
-0.03037671,0,-0.00881555,0,-0.41814032
-0.00987748,0,0,0,0.27192599
0,0,-0.0022313,0,-0.24930296
0,0,-0.00421971,0,0.10492162
0,0,0,0.04277021,-0.0511394
-0.00350194,-0.01885132,0,0.01939036,-0.05193446
-0.04949802,0,0,0,0.03490516
0,0,0,0,0.04279706
0,-0.01294156,0.00172999,0,0.09114884
0,0,0.00717974,-0.04030582,-0.02089987
0,-0.02548942,0.00431013,0,0.05434267
0,-0.06279339,0,0,-0.11459644
0,-0.01413553,0,0,0.06142387
-0.00424853,0,0,0,0.01770187
0,0,0,0,-0.05326273
0,0,-0.00573278,0,0.10553444
0.0136217,-0.01575099,0,0.02344528,-0.08997048
0,-0.02825747,0,0,0.29340299
0,-0.00067911,0,0,-0.11548887
0.00154374,-0.0237483,-0.00329397,0,-0.06978712
0.00951663,0,0,0.04292372,-0.06593238
0.07021621,0,0,0.04714826,-0.14872323
0.01266247,-0.03077047,0,0.03320477,0.26347046
0.08171848,0,0,0,-0.0204431
0,-0.00315803,0,0,-0.11958578
0,0,0,0.03909085,0.20698039
0,0,0,0,0.17203869
0,0,0,0,-0.07570245
0.00719415,0,0.00648849,0,-0.18242051
0,0,0,0,0.05781727
0,0,0,0.0866109,-0.11209597
0,0,0,0,-0.15356056
-0.00647241,0.00015008,0,0,0.20674367
-0.01469426,0,0,0,0.02633647
-0.02711021,0,0,0,0.03804446
-0.1717134,-0.01301543,0,-0.00013112,0.05832939
0,0,0,0,-0.09012338
0,0,0,0,0.18491677
0,-0.00362522,0,0.00847914,-0.25512497
0.01034503,0,0,0,0.15396178
0.04679421,0,0,0,0.14546549
0.05520721,0.00638914,0,0,-0.025553
0.02884492,0.03377823,-0.00393214,0,0.01454992
0.02158389,0,0,0,-0.42676032
0.02784618,0,0,0,0.29443371
0,-0.05209617,0,0,-0.0842794
0,-0.01531768,0,0,-0.02332072
0,-0.04591325,0,0,0.1397419
0,0,0,0,0.01662299
0,0,0,0,-0.1453713
0,0,0,-0.00373999,0.13560949
-0.01096618,0,0,0,0.0058452
0,-0.00242771,0,0,0.13175035
-0.03942994,-0.04467043,0,0.05941313,0.00148327
-0.03887104,0,0,0,-0.23671925
0,-0.02505827,0,0,-0.00466966
0,-0.00218487,0,-0.00779871,0.25857111
-0.04192425,0,0,0,-0.29409858
0,0,0,-0.02204069,0.04987617
0,0.02666211,0,0,-0.10991413
0,0,0,0,0.07082207
0,0,0.01306859,0.02483129,0.24790352
0,0,0.0021406,0.0127744,-0.18400536
-0.01323695,0,0,0.09501055,-0.24187502
-0.00616019,0.04489044,0.00098468,0.01216191,0.27167977
0,0.02125716,0,0,0.00064322
0,0.00609528,0,0,-0.07421075
0.03842558,0.00470909,-0.01317016,0,0.10646658
0.01232437,0.00044158,-0.00489675,-0.01938534,0.03111738
0,0,-0.00398631,0,0.24317709
0.01449132,0,0,0,-0.25200764
0.01451287,-0.0117803,0,-0.0594415,0.01154876
0.03276867,0,0,0,0.10020891
0.00612082,-0.03463539,0,0,-0.2937854
0,0,0.02065118,0,0.10869904
0.0085014,0,0.11881654,0,-0.00674079
0.01457342,0.06963121,0.02465489,-0.0441289,-0.12860684
0.00056792,0.02929978,0.03869704,-0.04023656,0.04499262
0,0.03171429,0.01616463,0,0.1335018
0,0,0.01666043,0,-0.06544627
0,0,0,0,0.16412481
0,0,0,0,-0.05096963
-0.01269905,0,-0.22000602,0,-0.01608153
0,0,-0.0042557,0,-0.04657958
0,0,0,0,0.00293737
0.04147089,-0.00021823,0,-0.04791189,0.05651204
0,-0.01359685,0,-0.01964201,0.1306871
0,-0.02126267,-0.00240958,0,-0.23769638
0,0,-0.00984471,0,0.0304782
0.00836192,0,-0.00093479,0,-0.00482801
0,0,0,0,0.1446453
0,0,-0.0021593,0.03892599,-0.11212743
-0.01200986,0,0,0,0.04217582
0,0,0,0,-0.09731671
-0.0932351,0.03121145,0,0,0.0357547
0,0,-0.00752377,0,0.00510445
0,0.02377174,0,0,-0.01692034
0,0,0,0,-0.1083827
-0.02417665,0,0.00390242,0,0.34510177
0,-0.01115299,0,0,-0.16464431
-0.01749946,-0.01156285,0,0,-0.20263832
0,-0.02164478,0,0,0.18962105
0,-0.02624455,0,0,0.03541201
0.03990447,-0.05359996,-0.01143546,0,-0.04763017
0,-0.01765715,-0.00025218,0.06810293,-0.06055131
0,-0.02736938,0,0.00360388,-0.14168386
0,0,0,0,-0.16674883
0,0,0.00371216,0,0.35946102
0,0,0.03068294,-0.02086528,-0.00616453
-0.06842028,0.05288991,0.01618766,0,0.02236327
-0.03881898,0.03275522,0,-0.07923143,-0.13246579
-0.03148186,0.00126153,0,-0.05041427,0.20777756
-0.02320294,0.06086832,0,0,-0.0758585
-0.04124296,0.0012755,0,0,0.17765525
0,0.02265912,-0.00618086,0.04229619,-0.20820269
0,0.05860172,-0.01954015,0,0.12737171
0.05039012,0.00312475,0,0,-0.03889188
0.00566393,0.02722481,0,0,0.00953018
0,0.01713285,0,0,-0.09616753
0,0,0,0,0.14649517
0.01837608,0,0,0,-0.01976755
0.02902383,0.03603557,-0.01404563,0,0.16093719
0.00219812,0,0,0,-0.16481091
0,0.06006098,0,-0.05558453,-0.06465649
0,0.03194651,0,0,0.00916991
-0.01261937,0.04797028,0,0,-0.10172135
0,0.05846326,0,0,0.03430272
0,0.0172071,0.01059514,0,-0.18949118
0,0.01926434,0.01083527,0,0.1114445
0.00173064,0.03952508,0,0,-0.09002918
0,0.01241116,0,0,0.17197366
0,0.02721379,-0.0015209,-0.11803373,-0.19014899
-0.00317999,0.03698274,0,0,0.14954537
0,0.01008291,0,0,0.09962544
0,0.0104977,0.00605871,0.01310948,-0.05083344
0,0.0030243,0,0,-0.02448449
0,0,0,0.00208237,0.03302366
0.00484725,0,-0.00762688,0.01279389,-0.01617871
0,-0.00029918,0,0,0.01604884
0,0,0,0,0.04718097
-0.00422428,0,-0.01191917,0.01984107,-0.00420588
-0.00594921,0,-0.00130547,0.00281462,-0.01465871
-0.01986796,0,0,0.06922287,-0.04752349
0,0,0,0.05987982,0.08941548
0,0,0,0,-0.27960946
0,-0.00827443,0,0,0.15066415
0,0,-0.00707503,0,-0.13934279
0,0,0,0,0.29826772
-0.00465049,0,0,0,0.00713568
0,-0.03051679,0,-0.02765103,-0.04805757
0,-0.00957968,0,0,0.17690008
0,0,0.00185096,0,-0.18195234
-0.00844651,0,0,0.05911571,-0.13906828
0,0,0.00025459,0.00048919,0.09690407
0,-0.01778458,0,0,-0.02691273
0,-0.00147246,0,0,0.11677741
0,0,0.00236853,0,-0.07277563
0,0,0,0,-0.0878997
0.06320047,0.00383321,0,0,0.0884308
0.03086654,0,0,-0.01915545,0.02342335
0,0,0,0,0.02161637
0.0383686,0,-0.00602302,0,-0.04031769
0.05228129,-0.00162846,0,0,0.02140583
0.00899771,-0.00522492,0,0,0.03308569
0.07186996,0,0,0,-0.02529835
0,0,0,0,-0.13590702
0,0.00118037,0,0,0.10027692
-0.02622667,0,0,0,-0.02765102
0,0,0.01056251,0.00619065,0.03978747
0,0.02320194,0,0,-0.04641298
0,0,0,0,0.00955215
0.01849174,0,0,0,0.2241104
0,-0.01631094,0,-0.00176226,-0.31315278
0,0,0.00041834,-0.06669094,0.22593619
0.04003655,0,0.00249968,0,-0.12603624
0.00898917,-0.00818718,0,0,-0.03228431
0,0,0.0103854,0,0.07300304
0,0,0,0,0.11546373
0,0.01734241,0,0.02532485,0.00257903
0.0007768,0.01966712,-0.00198499,0.03287765,0.00750123
0.0138537,0,0,0.01047495,-0.08583086
0,0.00286988,0,0,-0.08347696
0,0.02166664,0,0,-0.08540978
0,0.02678678,-0.00314259,0,0.12852828
0,0,0,0.00452622,0.02324849
0,0,0,0.01741481,-0.14092869
0,0.01337626,0,0,0.07145685
0,0,0,0,-0.01664917
-0.02987045,0,-0.00634676,-0.0173504,0.03117291
0,0,0,-0.00939326,-0.11950933
0,0,0,0,0.07456908
0,0,0,0,0.08892604
0,0,0,0,-0.0409827
0,0,0,0,-0.0268948
0.01384808,0,0,0,0.06454331
0,0.00969943,0,0,-0.01984295
0.00177758,0,0,0,0.11542402
0,0,0.00931676,0,-0.02639306
0,-0.00228453,0,0,-0.13675638
0,0,0,0.00145846,-0.01556607
0,-0.02281688,0,0.01103949,-0.06003796
-0.0053623,0,0.0083708,0,0.06133688
0,0,0,0,-0.14390261
-0.15779201,0,0,-0.03089175,0.2023682
-0.07555173,0,-0.01090696,-0.02501378,0.01700329
0,0.01863171,0,0,-0.2168647
0,0,0,0,0.23078916
0.01136426,0,0.00045996,0,-0.18488742
0,-0.00450031,0,0,0.24816327
0,0,0,0,-0.03264458
0,0,0,0,-0.01137706
0,-0.02793131,0.00990654,-0.03649673,-0.22054459
0,0,0,0,0.00992526
0,0,0,-0.04390008,0.25279532
0,0,-0.00468344,0,-0.09567843
-0.03342419,0,-0.00186053,0,-0.00651444
-0.01411084,0,-0.00097287,0,0.06580549
0,0,-0.00162025,-0.02907223,-0.13119834
0,0,-0.00645217,0,0.20914555
0,0,-3.37E-06,0,-0.142345
0,0,-0.00513581,0.02197349,-0.00752003
0.07235046,-0.00162097,0,0.05896592,-0.03976234
0.0107987,0,0,0.02697036,-0.10187442
0.0350447,0,0,0,0.08114942
0,0,0.01413684,0,0.06311873
0,0.00787067,0,0,-0.21455386
-0.03267539,0,0,-0.04016946,0.27468093
-0.05654545,0,-0.00360072,-0.02615198,0.06185848
0,-0.00549436,-0.00410011,0,-0.14812501
0,0,0,0,0.08417466
0.06382867,0,-0.00128005,0.010887,-0.06797082
0.00809251,0,-0.00081478,0,-0.12849576
0,0,0,0,0.19303802
0,-0.0228092,0,0.03145258,-0.0316787
0,-0.01838807,0,0.01311527,0.02756087
0,0,0,0,-0.09064305
0.01033224,0,-0.00560684,0.11173768,0.17089389
0.05615901,0.00472859,0,0,-0.21482222
0.0133737,0.00657921,0,0,0.08118405
0.02003097,0,0,0,-0.23675686
0,0,0.00051916,0,0.1265401
0,0.00555975,0.01790664,0,-0.16692264
0,0,0,0,0.07961379
-0.03150248,0,0,0.01118824,0.07498699
-0.01901389,-0.02050853,0,0,0.04569033
0,0,0.04239872,0.03261262,0.04299389
0,0,0.01068891,0.02572065,0.01807796
-0.07115013,0,0,0,-0.16770732
0,-0.00409122,0,0,0.1931953
0,-0.08175776,-0.01751477,-0.03027598,0.07120853
0.00851373,0,0,-0.04448906,-0.06405298
0.09200872,0,0,0,0.27920296
0,0.0595999,0.00878063,0,-0.38276697
0,0.03509036,0,0,0.13730312
-0.04466067,0,0.00652221,0,0.0450304
0,0,0,0,-0.10057761
0,0,0,0,0.06908415
-0.01794296,0,-0.00512594,0,-0.16840485
-0.05543306,0.02160125,-0.05688086,0,0.03009701
0,0.00946387,0,0.00902657,-0.07283116
-0.01132608,0,0,0.00143991,0.07493673
-0.00334236,0,-0.00660644,0,0.03203599
0,-0.00966063,0,0,-0.12966903
-0.04645387,-0.00965373,0,-0.00157896,-0.02764065
0,-0.03971043,0,0,0.06540848
0,0,-0.0047892,0,0.02791411
-0.01842382,0,0,0,0.10984067
0,0,0,0,-0.27484946
0,0,0.00137802,-0.02617001,0.03824972
-0.11754017,0,0.00641397,-0.0991825,-0.00160365
0,0,0.01170542,-0.1366583,0.1122102
0,0,0.05960897,-0.01769087,-0.0594378
0.02045497,0,0,-0.11920594,0.0027393
0,-0.13879425,0,0,0.18665241
0,-0.1534466,0,0,-0.40491883
0,-0.07340592,0,0,0.02823993
0.00836995,-0.00581186,-0.03189225,0,-0.08008846
0,-0.08018051,0,0,0.15458619
0,0,0,0,0.00906833
0,0,0.0034081,0,0.03974248
0,-0.03761164,0,0,-0.0520696
0.01232687,0,0.00182217,0,0.10125106
0.04074,-0.05858753,0,0,-0.23237928
0.07484597,-0.00515678,0,0.01639674,0.10271131
0,0,0,0,0.01831679
0.05061835,-0.0093189,-0.00920992,0.07120231,-0.07739415
0,0,0,0.00431416,0.04558857
0.05575069,-0.01222543,0,0.02809266,-0.143539
0.03572603,-0.00153608,0,0,0.29094873
0.0710533,0,-0.0027986,0,-0.13176194
0.01607662,0,-0.03434222,0.03290384,-0.04015425
0.0339384,-0.02925231,0,0.02024205,0.13824721
0.01475065,-0.01041261,0,0,0.08447201
0,0,0,0.04325242,0.06503574
0,0,0,0,-0.1324911
0,0.00225576,0,0.10110058,0.0107182
0,0,-0.00485474,0,-0.25972152
-0.02253692,0,0,0,0.08022361
0,0.02495802,0,0,0.14131831
0,0.00145888,0,0.08993323,-0.12718964
0.00350839,0,0,0.0170591,0.14082078
0,0,0,0,-0.13403711
0,0,-0.00065497,0,0.0062473
0,0.01786533,0,0,-0.14310948
-0.03064352,0,0,0,-0.0461397
-0.01782119,0,0.01092097,0,0.25812086
0,0,0,0,-0.0778676
-0.03767532,0,0,0,0.07783298
0,-0.05909096,0,0,-0.0587452
0,0,0,0.03333381,0.07898937
0.00338433,0,0,0,-0.04094386
0,0.04103891,0,0,0.00167272
0,0,0,0,0.0934892
0,0,0,0,-0.21719774
0,0,0,0.01107777,0.20708936
0.01029952,0,0,0,-0.14561944
0,0,-0.00551568,0,0.06056273
0,0,0,0,-0.07144332
-0.00123456,0,0,-0.00955202,0.16976036
0,0.00751693,0,0,-0.07965579
0,0,0,0,0.01714459
0,0,0,0,-0.09878415
0.04882497,0,0,0,0.18903336
0,0,0,0,-0.0192941
0,0.0150504,0,0,0.0525819
-0.02745447,0,0,-0.00374766,-0.01109218
0,0.00347278,0,0,-0.10822014
-0.01313791,0,0,-0.05217074,-0.06588405
0,0,0,0,0.20846771
0,0,0,0,-0.16299338
0.01390542,0,0,0,0.21595646
0.0116569,0,0,0,-0.11118879
0,0,0,0,0.08800849
0,0,0,0,-0.07527293
-0.0030656,-0.00483849,0,-0.09236014,0.00101087
-0.00193081,-0.00353501,0,-0.00180703,0.18314862
0,0,0,0,-0.17984676
0,0,0,0,0.09899681
0,0.00807905,0.00681947,0,-0.0291176
0,0,0,0,0.03926376
0.00826381,0,0,0,0.01921448
0,0,0,0,-0.00592358
0,0,0,0,-0.04412955
0.01696232,0.00493283,0,0.01876567,0.18100016
0.01085404,0.01366598,-0.00403711,0.02712154,-0.00442678
0,0,0,0,-0.19248707
0.02097405,0,0,0,0.12197501
0,0,0.00276773,0,-0.20161093
0,0,0,0,0.01646903
0,0.00919639,0,-0.00158434,-0.02071445
0,0,0,0,-0.05984113
0.0149077,0,0,0,-0.04267546
0,0,0,0,0.10016691
0,0.01678837,0,0,-0.05119178
0,0.01910972,-0.00634915,0,0.05075611
-0.01053989,0,0,-0.01959475,-0.1664063
0,0,0,-0.00427782,0.02336992
0,0,0,-0.00035903,-0.05375076
0,-0.05137254,0,0,-0.21078189
-0.05159463,-0.0280487,0,0,0.37485222
0,0,0.00478731,0,-0.29351001
-0.02103277,0,0,0,0.22543972
0,0,0,0.01565368,0.0365067
0,0,-0.006012,0,-0.04049149
-0.00380783,0,-0.00505145,0,0.14350139
0,0.00644548,0,0.02230005,-0.03631181
0,0.00546383,0,0,-0.03839435
0.05767418,0.02298489,0,0,-0.10393606
0,0,0,0,0.05257979
0,0,0,0,-0.01869588
0,-0.02313123,0,0.01047734,-0.13273925
0,0,0,0,-0.10600894
0,0,0.00828521,0,0.17368838
0,0.0030373,0,-0.0248261,-0.24700565
0,0.00630662,0,-0.00916199,0.24649863
0,0.01660953,0.00332232,-0.00214117,-0.10792788
0,0,0,0,0.14223077
0,0,0,0,-0.08615458
0,-0.00604073,-0.00602476,0,0.30133163
0,-0.00383124,0,0,-0.02099002
0,0,0,0,-0.32887369
0,-0.0159316,0,0,0.24403191
0,-0.01594853,0,0,0.1334243
0,0,0.00145991,0,-0.03392364
-0.01673903,0,0,0,-0.00308587
0,0.02391433,0.0085891,0,0.00532132
0,0,0,0,0.04817497
0.00433343,0,0,0,-0.15667806
0,0,-0.00919766,0.01097336,-0.12949926
0,0,-0.00162553,0,0.01841926
0.01083093,-0.00414578,-0.0011726,0.00339392,0.14971636
0,0,-0.0009961,0,-0.03175849
0,0,0,0,0.09386002
-0.00283029,-5.53E-05,0,0,-0.3109625
0,0,0,0,0.17094521
-0.03382526,0,0,0,0.02468238
0,0,0.00105753,-0.02349448,0.04779466
0,0,0,0,0.02967172
0.03840692,0.00106791,0,0,0.03993738
0,0.00046955,0,0.01652817,-0.06428251
0,0,0.00156966,0,-0.01891063
-0.02979641,0,0,0,0.22248039
0,0,0,-0.0143046,-0.17593859
-0.00560837,0,0,-0.02525245,-0.01758237
0,0,0,-0.02977038,0.12129734
0,0,0,-0.01504622,-0.04400793
0.01665382,-0.0033739,0.0052631,0,-0.06809331
0.01546333,-0.00044197,0,0,-0.04288512
0,-0.00766721,0,0.01409406,-0.04999022
0,0,0,0,0.02819056
0,0,0,0,-0.09312981
0,-0.00753919,-0.00185555,0.02165464,0.04686762
0,0,0,0,0.15131685
0,0,0,0,-0.06144162
0,0,0,0,-0.15458303
0,0,0,0.04928189,0.01979373
0,0,0,0,-0.00594133
0,0,0,0,-0.01316525
0,-0.01132985,0,0,0.11561048
0.02209047,-0.00989541,0,0,-0.0482472
0,0,-0.00305042,0,-0.17047581
0,0,0,0,0.09301364
-0.02415609,0,0,0,-0.03297778
0,0.05103437,0,0,0.16065863
0,0.0014053,0,-0.04011811,0.01675163
0,0,0.00055622,-0.03694225,0.19455802
0,0,0,0,-0.07805406
0,-0.01033068,0,0,-0.05550855
0,0,0,0,0.1164442
0,0,0,0.01219207,0.02197787
0,0,0,0,0.00358656
0.00096645,0,0,0.03865882,-0.06635012
0,0,0,0.03042032,-0.17445743
0,0,0,0,0.03923757
-0.00731199,0,0,0,0.04114509
0,0,0,-0.016746,-0.1009704
0,0,0.00015872,-0.0256824,0.11271511
0.04670826,0.02153094,0,-0.01572428,-0.0824044
0.00387074,0.01073031,0,-0.01259287,-0.09825939
0,0,0,-0.01705551,0.23955047
0,0,0,0,-0.109847
-0.00176534,0,0,0,0.04560333
0,0,0,0,0.06137677
0,0,-0.00182645,0.01008427,-0.01718975
0.04805651,-0.03677613,0,0,-0.09555787
0,0,0,0.04238739,0.06106975
0,0,0.0029967,0,-0.14996451
-0.00014409,0,0,0,-0.03203071
-0.04124777,0.00088769,0,0.00402464,0.12827485
0,0,0,0,-0.09737329
0,0,0,0,0.17546708
0,0,0,0,0.1881086
0,0,0,0,-0.12775641
-0.02901658,0,-0.00053203,-0.06846615,-0.12513645
-0.03020968,0,-0.00044797,-0.0329392,-0.07111749
0,0,0,0,0.13336367
0,-0.00058477,0,0,0.06067591
0,0,0,0,-0.06879418
0,0,0,0,0.02549642
0,0,0,0,-0.07615288
0,-0.00167474,0.00404583,0,0.18912985
0,0,0,0,-0.0331233
0,0,0,0.02044271,-0.03588229
0.00195794,0.00074588,0,0.01399868,0.04017604
0,0,0,0,-0.02743732
0,0,0,0,-0.03574838
-0.01063855,0,0,0,0.12871686
-0.01064267,0,0,-0.03369691,-0.12741056
0,0.00817733,0,0,-0.11042747
0,0,0,0,-0.16705444
0,0,0,0.01476158,0.12172246
0,-0.00138521,0.00353262,0.00149562,0.04956931
0,0,0,0,0.02240089
0.03183337,0,0,0,0.05485284
0.01371123,0,-0.00156652,0,-0.10424923
0,0,0,0.00602191,0.04644039
0,-0.02351667,0,0,0.04711366
-0.03295894,0,0,0,0.02662469
0,-0.00622941,0,0.0220289,-0.20436904
-0.01912582,0,-0.00350345,0,0.10045706
0,-0.0095137,0,0.01200296,0.02385708
0,0,0,0,-0.00532448
0.00942144,-0.00321437,0,0,-0.15759139
0,0,0,0,0.13752947
0,0,0,0,0.04112628
0,0,0,0,-0.06491307
0,0.00821811,-0.00081025,0.05000915,0.05617162
0.0008847,0,0,0,0.00773058
0,0.00142637,-0.00197087,0.00756417,-0.01688889
0,0,0,0,-0.03897061
0,0,0,0,0.036974
0.00377455,-0.00979062,0.00191988,0,0.09341153
0,-0.00117171,0,0,0.12342804
0.06443628,0,0,0,-0.2166981
0,-0.01026096,0,0,-0.03570865
0,0,0,0,-0.01497311
0,-0.0076481,0,0,0.06324333
-0.01633706,0,0,0,0.06509954
-0.00123636,0,0,-0.00660216,-0.19924139
0,0.02002164,0,0,0.0238896
0,0,0,0,0.248029
0.02963024,0,0,0,-0.15757769
0,0,0,0,-0.15570691
0,0,0,0,0.09219328
0.00357722,-0.00519675,0,0.00645828,0.21840667
0,-0.00237986,0.0040248,0.0131785,-0.14474583
0,0,0,0,0.01584779
0.00388813,-0.00680374,0,0.01399962,-0.12731319
0,0,-0.00266988,0,-0.16811576
0.0051933,0,-0.00406977,0,0.15958274
0,0.009002,0,0.01831618,-0.13081399
0,0,0,0,0.24115429
-0.06285424,0,0,0.00261116,0.18796292
0,0,0,0.0036908,-0.14957172
0,0,0,0.01163071,-0.05921145
0.0427734,0,0.00143697,0,0.03459199
0.02342059,0,0.00725974,0,-0.11673963
0.0222302,0,0.00710087,0,0.24191579
0,0,0,0,-0.0522088
0,0,0,-0.02517776,-0.08360279
-0.0011331,0,-7.60E-06,-0.0403288,0.02271001
-0.02504845,0.00145474,-0.01217291,0,-0.01292623
-0.05377544,0,0,0,-0.06537826
0,0,0,0,0.13363694
0,0,0,0,-0.21515929
0,0,0,0,0.1811803
0.01388658,0.00349818,0,-0.00028016,0.00886183
0.00048405,0,0,0,0.21450483
0,0,0.00355864,-0.01066254,-0.13348001
0,-0.00074056,0,0,-0.06168257
-0.02286239,-0.01854544,0.00497524,-0.00465574,-0.05996555
-0.01026374,0,0,0,0.01946685
0,0,0,0,0.03573256
-0.00461982,0.02494029,0.00012508,0.00362867,-0.21084885
0,0,0,0.01482752,0.17672205
0,0,0,0,-0.03095077
0.04549474,0,0,0.0113802,0.07471056
0.02974667,0.01239186,0,0,-0.12825904
0,0.00267588,0,0,0.04157653
0,0,0,-0.01121779,0.09054463
0,0,0,0,-0.1510643
0,-0.0174143,0,0,0.13896968
-0.03085468,-0.00955999,0,0,-0.06401836
0,-0.00098814,0,0.03781633,0.04452216
0,0,-0.00794746,0,-0.0104154
0,0,0,0,-0.05782132
-0.00328758,0,0,0,0.13972081
0,0,0,0,0.02558868
0,0.00141417,0,-0.01014831,-0.09872774
0,0,0,0,0.03073496
0.01395097,0,0,0,-0.05114679
0.00327848,0,0.00147801,0,-0.08563701
0.01669813,0,0,0,0.03885955
0,0,0,0,0.00363067
0,0,-0.00340611,0,0.10086671
0,-0.00111932,0,0.00084555,-0.12603115
0.03099567,-0.00936499,0,0.02584974,0.04434009
0,0,0,0,0.161024
0,-0.0064764,0,0,-0.10915667
-0.04161889,0,0.00204561,-0.01404803,0.08547146
0,0,0,0,-0.15935638
-0.00053852,0,0,0,0.16263311
0,0,0,0,-0.04596888
0,0.01304261,-0.00763045,-0.01410745,0.04610613
0.01726332,0.00195777,0,-0.01805237,0.01915263
0,0,0,0,-0.11025981
0,0.00602772,0,0,-0.11530451
-0.02191812,0,0,0,0.05177734
-0.0241482,0,0,0,0.08495092
0,0,0,0,-0.09251612
-0.02256648,0,0,0,-0.01798358
0,0,0,0,-0.08816156
0,0,0.01210858,0.02595326,0.07607115
0.07200671,0,0,0,-0.05824556
0.00443849,0,0,0.02238203,0.20738162
0,0,-0.00334747,0,-0.04715689
0.00499663,0,0,0,0.11350806
0,0,0,0,-0.13257581
0,0,-0.00488223,0.02025293,-0.08736228
-0.04426041,0.02719094,0,0,0.05153641
0,0,-0.00278764,0,0.0901717
0,0,0,-0.00901815,-0.07585534
0.00924529,-0.00692152,0,-0.05291665,-0.05591609
0,0,0.0007891,-0.01762951,0.1044545
0,0,0,0,-0.14312109
-0.00019383,0,0,0,0.00044621
0,0,0,0,0.01018395
0,0.00758901,0,0.00772728,-0.10793755
0.00175206,0,0,0.01599987,-0.01766092
0,0,0.00110324,0,0.05756473
0,-0.00449282,0,0,0.30318571
0,-0.00098243,0,-0.01067648,-0.19282642
0,0,0.00026435,-0.00704766,-0.00647771
0,0,0,-0.01856496,-0.06432345
0,0,0,-0.02725238,0.06257305
0,0.03239518,0,0,-0.217971
0,0.00585322,0,-0.03188305,0.30956728
0,0,0,0,-0.02419117
0,0.01051996,0.00070888,0,-0.06763884
-0.00332075,0.00049751,0,0,-0.17003786
0,0,0.00470164,0,0.13358247
0,0,0.00217496,0,0.04492461
0,0,0,0.01155165,0.13184577
0,0,0,0,-0.07365469
0.01379242,0,0,0,0.11825435
0,0,0,0,-0.24794745
0,0,0.00086055,0.02702292,0.0602601
0,-0.02681593,0,0.02760262,-0.00970627
0,-0.00154199,0,0,-0.16111944
0,-0.0253411,0,0,0.06326443
0.02839495,0,0,0,-0.05678549
0.02370917,0,0,0,-0.07034229
0,0.03011656,0,0,0.26340017
0,0,0,0,0.00151156
-0.04961861,0,-0.00233276,-0.00612546,-0.07210728
0,0,0,-0.00536851,-0.01569594
0,0,0,0,0.02329032
0,0,0.00575086,0,0.07442761
0,0.01533856,0,0,0.03763391
0,0.02259766,0,0.01319307,-0.00680669
-0.00572797,0,-0.00118336,0,-0.02112727
-0.03705062,0,0,0,-0.01772384
-0.00278008,0,0,0,-0.01226316
-0.03841581,0.05034265,-0.00496498,0,0.18974776
-0.01856061,0,0,0.02624336,-0.0961445
0,0,0,0,-0.10492584
-0.0004553,0,0,0,0.15252982
0,0.02948137,0.00787126,-0.02997108,-0.20391017
0,0,0,0,0.13770662
0,0,0.00735105,-0.02162611,-0.08292811
0,0,0,0,0.05147243
0,0,0.00252109,-0.00535455,-0.10867057
0,0.0247457,0,0,-0.00619388
-0.00823735,0,0,0,0.047472
0,0,-0.00608916,0,-0.12111931
0,0,0,0,0.40747888
0.03302248,0.02239303,0,0,-0.22832349
0,0.0004014,0.00206273,0,0.00728753
0,0,0,0,-0.11699832
