viewname,viewnum,frame,value,path
HC4,2,74,0.198578012,C:\Users\lit\Desktop\Auditorium\view-HC4\074.jpg
HC4,2,75,0.172986027,C:\Users\lit\Desktop\Auditorium\view-HC4\075.jpg
HC4,2,76,0.182469201,C:\Users\lit\Desktop\Auditorium\view-HC4\076.jpg
HC4,2,77,0.202565715,C:\Users\lit\Desktop\Auditorium\view-HC4\077.jpg
HC4,2,78,0.215807988,C:\Users\lit\Desktop\Auditorium\view-HC4\078.jpg
HC4,2,79,0.208094539,C:\Users\lit\Desktop\Auditorium\view-HC4\079.jpg
HC4,2,80,0.214720296,C:\Users\lit\Desktop\Auditorium\view-HC4\080.jpg
HC4,2,81,0.194794006,C:\Users\lit\Desktop\Auditorium\view-HC4\081.jpg
HC4,2,82,0.200941022,C:\Users\lit\Desktop\Auditorium\view-HC4\082.jpg
HC4,2,83,0.214652399,C:\Users\lit\Desktop\Auditorium\view-HC4\083.jpg
HC4,2,84,0.187744854,C:\Users\lit\Desktop\Auditorium\view-HC4\084.jpg
HC4,2,85,0.201338903,C:\Users\lit\Desktop\Auditorium\view-HC4\085.jpg
HC4,2,86,0.204774955,C:\Users\lit\Desktop\Auditorium\view-HC4\086.jpg
HC4,2,87,0.209069217,C:\Users\lit\Desktop\Auditorium\view-HC4\087.jpg
HC4,2,88,0.21019407,C:\Users\lit\Desktop\Auditorium\view-HC4\088.jpg
HC4,2,89,0.215209467,C:\Users\lit\Desktop\Auditorium\view-HC4\089.jpg
HC4,2,90,0.199373351,C:\Users\lit\Desktop\Auditorium\view-HC4\090.jpg
HC4,2,91,0.21485806,C:\Users\lit\Desktop\Auditorium\view-HC4\091.jpg
HC4,2,92,0.195870051,C:\Users\lit\Desktop\Auditorium\view-HC4\092.jpg
HC4,2,93,0.215553575,C:\Users\lit\Desktop\Auditorium\view-HC4\093.jpg
HC4,2,94,0.212371957,C:\Users\lit\Desktop\Auditorium\view-HC4\094.jpg
HC4,2,95,0.224695016,C:\Users\lit\Desktop\Auditorium\view-HC4\095.jpg
HC4,2,96,0.216141955,C:\Users\lit\Desktop\Auditorium\view-HC4\096.jpg
HC4,2,97,0.220071753,C:\Users\lit\Desktop\Auditorium\view-HC4\097.jpg
HC4,2,98,0.227951218,C:\Users\lit\Desktop\Auditorium\view-HC4\098.jpg
HC4,2,99,0.19418082,C:\Users\lit\Desktop\Auditorium\view-HC4\099.jpg
HC4,2,100,0.148156571,C:\Users\lit\Desktop\Auditorium\view-HC4\100.jpg
HC4,2,101,0.176695854,C:\Users\lit\Desktop\Auditorium\view-HC4\101.jpg
HC4,2,102,0.180186374,C:\Users\lit\Desktop\Auditorium\view-HC4\102.jpg
HC4,2,103,0.202998975,C:\Users\lit\Desktop\Auditorium\view-HC4\103.jpg
HC4,2,104,0.197555931,C:\Users\lit\Desktop\Auditorium\view-HC4\104.jpg
HC4,2,105,0.165491502,C:\Users\lit\Desktop\Auditorium\view-HC4\105.jpg
HC4,2,106,0.189366009,C:\Users\lit\Desktop\Auditorium\view-HC4\106.jpg
HC4,2,107,0.178286355,C:\Users\lit\Desktop\Auditorium\view-HC4\107.jpg
HC4,2,108,0.193868029,C:\Users\lit\Desktop\Auditorium\view-HC4\108.jpg
HC4,2,109,0.201500093,C:\Users\lit\Desktop\Auditorium\view-HC4\109.jpg
HC4,2,110,0.222885159,C:\Users\lit\Desktop\Auditorium\view-HC4\110.jpg
HC4,2,111,0.240764886,C:\Users\lit\Desktop\Auditorium\view-HC4\111.jpg
HC4,2,112,0.202407438,C:\Users\lit\Desktop\Auditorium\view-HC4\112.jpg
HC4,2,113,0.209311595,C:\Users\lit\Desktop\Auditorium\view-HC4\113.jpg
HC4,2,114,0.185809113,C:\Users\lit\Desktop\Auditorium\view-HC4\114.jpg
HC4,2,115,0.192921977,C:\Users\lit\Desktop\Auditorium\view-HC4\115.jpg
HC4,2,116,0.174481281,C:\Users\lit\Desktop\Auditorium\view-HC4\116.jpg
HC4,2,117,0.198470712,C:\Users\lit\Desktop\Auditorium\view-HC4\117.jpg
HC4,2,118,0.196758352,C:\Users\lit\Desktop\Auditorium\view-HC4\118.jpg
HC4,2,119,0.201967195,C:\Users\lit\Desktop\Auditorium\view-HC4\119.jpg
HC4,2,120,0.216800601,C:\Users\lit\Desktop\Auditorium\view-HC4\120.jpg
HC4,2,121,0.189886601,C:\Users\lit\Desktop\Auditorium\view-HC4\121.jpg
HC4,2,122,0.20369068,C:\Users\lit\Desktop\Auditorium\view-HC4\122.jpg
HC4,2,123,0.223392114,C:\Users\lit\Desktop\Auditorium\view-HC4\123.jpg
HC4,2,124,0.201957077,C:\Users\lit\Desktop\Auditorium\view-HC4\124.jpg
HC4,2,125,0.166560641,C:\Users\lit\Desktop\Auditorium\view-HC4\125.jpg
HC4,2,126,0.191851951,C:\Users\lit\Desktop\Auditorium\view-HC4\126.jpg
HC4,2,127,0.163757612,C:\Users\lit\Desktop\Auditorium\view-HC4\127.jpg
HC4,2,128,0.196403459,C:\Users\lit\Desktop\Auditorium\view-HC4\128.jpg
HC4,2,129,0.200566572,C:\Users\lit\Desktop\Auditorium\view-HC4\129.jpg
HC4,2,130,0.183212244,C:\Users\lit\Desktop\Auditorium\view-HC4\130.jpg
HC4,2,131,0.192329763,C:\Users\lit\Desktop\Auditorium\view-HC4\131.jpg
HC4,2,132,0.2077756,C:\Users\lit\Desktop\Auditorium\view-HC4\132.jpg
HC4,2,133,0.20290972,C:\Users\lit\Desktop\Auditorium\view-HC4\133.jpg
HC4,2,134,0.153070555,C:\Users\lit\Desktop\Auditorium\view-HC4\134.jpg
HC4,2,135,0.151016064,C:\Users\lit\Desktop\Auditorium\view-HC4\135.jpg
HC4,2,136,0.181997038,C:\Users\lit\Desktop\Auditorium\view-HC4\136.jpg
HC4,2,137,0.193664955,C:\Users\lit\Desktop\Auditorium\view-HC4\137.jpg
HC4,2,138,0.197340793,C:\Users\lit\Desktop\Auditorium\view-HC4\138.jpg
HC4,2,139,0.20609713,C:\Users\lit\Desktop\Auditorium\view-HC4\139.jpg
HC4,2,140,0.191201614,C:\Users\lit\Desktop\Auditorium\view-HC4\140.jpg
HC4,2,141,0.192173624,C:\Users\lit\Desktop\Auditorium\view-HC4\141.jpg
HC4,2,142,0.170735186,C:\Users\lit\Desktop\Auditorium\view-HC4\142.jpg
HC4,2,143,0.236314632,C:\Users\lit\Desktop\Auditorium\view-HC4\143.jpg
HC4,2,144,0.214405505,C:\Users\lit\Desktop\Auditorium\view-HC4\144.jpg
HC4,2,145,0.223485693,C:\Users\lit\Desktop\Auditorium\view-HC4\145.jpg
HC4,2,146,0.19549745,C:\Users\lit\Desktop\Auditorium\view-HC4\146.jpg
HC4,2,147,0.211914414,C:\Users\lit\Desktop\Auditorium\view-HC4\147.jpg
HC4,2,148,0.176305769,C:\Users\lit\Desktop\Auditorium\view-HC4\148.jpg
HC4,2,149,0.173434002,C:\Users\lit\Desktop\Auditorium\view-HC4\149.jpg
HC4,2,150,0.179029793,C:\Users\lit\Desktop\Auditorium\view-HC4\150.jpg
HC4,2,151,0.195095631,C:\Users\lit\Desktop\Auditorium\view-HC4\151.jpg
HC4,2,152,0.216245933,C:\Users\lit\Desktop\Auditorium\view-HC4\152.jpg
HC4,2,153,0.175126563,C:\Users\lit\Desktop\Auditorium\view-HC4\153.jpg
HC4,2,154,0.225030512,C:\Users\lit\Desktop\Auditorium\view-HC4\154.jpg
HC4,2,155,0.223279281,C:\Users\lit\Desktop\Auditorium\view-HC4\155.jpg
HC4,2,156,0.215621786,C:\Users\lit\Desktop\Auditorium\view-HC4\156.jpg
HC4,2,157,0.205491611,C:\Users\lit\Desktop\Auditorium\view-HC4\157.jpg
HC4,2,158,0.217517013,C:\Users\lit\Desktop\Auditorium\view-HC4\158.jpg
HC4,2,159,0.207415453,C:\Users\lit\Desktop\Auditorium\view-HC4\159.jpg
HC4,2,160,0.206024863,C:\Users\lit\Desktop\Auditorium\view-HC4\160.jpg
HC4,2,161,0.262889023,C:\Users\lit\Desktop\Auditorium\view-HC4\161.jpg
HC4,2,162,0.274784466,C:\Users\lit\Desktop\Auditorium\view-HC4\162.jpg
HC4,2,163,0.295651781,C:\Users\lit\Desktop\Auditorium\view-HC4\163.jpg
HC4,2,164,0.240783829,C:\Users\lit\Desktop\Auditorium\view-HC4\164.jpg
HC4,2,165,0.224253754,C:\Users\lit\Desktop\Auditorium\view-HC4\165.jpg
HC4,2,166,0.250371699,C:\Users\lit\Desktop\Auditorium\view-HC4\166.jpg
HC4,2,167,0.257301703,C:\Users\lit\Desktop\Auditorium\view-HC4\167.jpg
HC4,2,168,0.219170114,C:\Users\lit\Desktop\Auditorium\view-HC4\168.jpg
HC4,2,169,0.182446517,C:\Users\lit\Desktop\Auditorium\view-HC4\169.jpg
HC4,2,170,0.222359091,C:\Users\lit\Desktop\Auditorium\view-HC4\170.jpg
HC4,2,171,0.258111898,C:\Users\lit\Desktop\Auditorium\view-HC4\171.jpg
HC4,2,172,0.208068366,C:\Users\lit\Desktop\Auditorium\view-HC4\172.jpg
HC4,2,173,0.240552074,C:\Users\lit\Desktop\Auditorium\view-HC4\173.jpg
HC4,2,174,0.273970372,C:\Users\lit\Desktop\Auditorium\view-HC4\174.jpg
HC4,2,175,0.257801893,C:\Users\lit\Desktop\Auditorium\view-HC4\175.jpg
HC4,2,176,0.348010752,C:\Users\lit\Desktop\Auditorium\view-HC4\176.jpg
HC4,2,177,0.39616324,C:\Users\lit\Desktop\Auditorium\view-HC4\177.jpg
HC4,2,178,0.701780058,C:\Users\lit\Desktop\Auditorium\view-HC4\178.jpg
HC4,2,179,0.91243126,C:\Users\lit\Desktop\Auditorium\view-HC4\179.jpg
HC4,2,180,0.727983437,C:\Users\lit\Desktop\Auditorium\view-HC4\180.jpg
HC4,2,181,0.51980638,C:\Users\lit\Desktop\Auditorium\view-HC4\181.jpg
HC4,2,182,0.51980638,C:\Users\lit\Desktop\Auditorium\view-HC4\182.jpg
