viewname,viewnum,frame,value,path
IP5,4,93,0.423254742,C:\Users\lit\Desktop\Auditorium\view-IP5\093.jpg
IP5,4,94,0.436910443,C:\Users\lit\Desktop\Auditorium\view-IP5\094.jpg
IP5,4,95,0.369309452,C:\Users\lit\Desktop\Auditorium\view-IP5\095.jpg
IP5,4,96,0.365070332,C:\Users\lit\Desktop\Auditorium\view-IP5\096.jpg
IP5,4,97,0.344617709,C:\Users\lit\Desktop\Auditorium\view-IP5\097.jpg
IP5,4,98,0.389135592,C:\Users\lit\Desktop\Auditorium\view-IP5\098.jpg
IP5,4,99,0.378974594,C:\Users\lit\Desktop\Auditorium\view-IP5\099.jpg
IP5,4,100,0.327105697,C:\Users\lit\Desktop\Auditorium\view-IP5\100.jpg
IP5,4,101,0.363094133,C:\Users\lit\Desktop\Auditorium\view-IP5\101.jpg
IP5,4,102,0.351757115,C:\Users\lit\Desktop\Auditorium\view-IP5\102.jpg
IP5,4,103,0.321116414,C:\Users\lit\Desktop\Auditorium\view-IP5\103.jpg
IP5,4,104,0.336296227,C:\Users\lit\Desktop\Auditorium\view-IP5\104.jpg
IP5,4,105,0.394624519,C:\Users\lit\Desktop\Auditorium\view-IP5\105.jpg
IP5,4,106,0.424889603,C:\Users\lit\Desktop\Auditorium\view-IP5\106.jpg
IP5,4,107,0.415198914,C:\Users\lit\Desktop\Auditorium\view-IP5\107.jpg
IP5,4,108,0.396094962,C:\Users\lit\Desktop\Auditorium\view-IP5\108.jpg
IP5,4,109,0.359700065,C:\Users\lit\Desktop\Auditorium\view-IP5\109.jpg
IP5,4,110,0.355330225,C:\Users\lit\Desktop\Auditorium\view-IP5\110.jpg
IP5,4,111,0.318510152,C:\Users\lit\Desktop\Auditorium\view-IP5\111.jpg
IP5,4,112,0.320891166,C:\Users\lit\Desktop\Auditorium\view-IP5\112.jpg
IP5,4,113,0.378847864,C:\Users\lit\Desktop\Auditorium\view-IP5\113.jpg
IP5,4,114,0.402904244,C:\Users\lit\Desktop\Auditorium\view-IP5\114.jpg
IP5,4,115,0.391653365,C:\Users\lit\Desktop\Auditorium\view-IP5\115.jpg
IP5,4,116,0.407625201,C:\Users\lit\Desktop\Auditorium\view-IP5\116.jpg
IP5,4,117,0.418988986,C:\Users\lit\Desktop\Auditorium\view-IP5\117.jpg
IP5,4,118,0.394236021,C:\Users\lit\Desktop\Auditorium\view-IP5\118.jpg
IP5,4,119,0.392457894,C:\Users\lit\Desktop\Auditorium\view-IP5\119.jpg
IP5,4,120,0.385453756,C:\Users\lit\Desktop\Auditorium\view-IP5\120.jpg
IP5,4,121,0.404483592,C:\Users\lit\Desktop\Auditorium\view-IP5\121.jpg
IP5,4,122,0.388747998,C:\Users\lit\Desktop\Auditorium\view-IP5\122.jpg
IP5,4,123,0.534448308,C:\Users\lit\Desktop\Auditorium\view-IP5\123.jpg
IP5,4,124,0.448530582,C:\Users\lit\Desktop\Auditorium\view-IP5\124.jpg
IP5,4,125,0.410832463,C:\Users\lit\Desktop\Auditorium\view-IP5\125.jpg
IP5,4,126,0.404038929,C:\Users\lit\Desktop\Auditorium\view-IP5\126.jpg
IP5,4,127,0.477491477,C:\Users\lit\Desktop\Auditorium\view-IP5\127.jpg
IP5,4,128,0.481490843,C:\Users\lit\Desktop\Auditorium\view-IP5\128.jpg
IP5,4,129,0.439697377,C:\Users\lit\Desktop\Auditorium\view-IP5\129.jpg
IP5,4,130,0.478325681,C:\Users\lit\Desktop\Auditorium\view-IP5\130.jpg
IP5,4,131,0.47478137,C:\Users\lit\Desktop\Auditorium\view-IP5\131.jpg
IP5,4,132,0.546384573,C:\Users\lit\Desktop\Auditorium\view-IP5\132.jpg
IP5,4,133,0.669809625,C:\Users\lit\Desktop\Auditorium\view-IP5\133.jpg
IP5,4,134,0.722633864,C:\Users\lit\Desktop\Auditorium\view-IP5\134.jpg
IP5,4,135,0.722198826,C:\Users\lit\Desktop\Auditorium\view-IP5\135.jpg
IP5,4,136,0.654339579,C:\Users\lit\Desktop\Auditorium\view-IP5\136.jpg
IP5,4,137,0.706715074,C:\Users\lit\Desktop\Auditorium\view-IP5\137.jpg
IP5,4,138,0.613915691,C:\Users\lit\Desktop\Auditorium\view-IP5\138.jpg
IP5,4,139,0.597596831,C:\Users\lit\Desktop\Auditorium\view-IP5\139.jpg
IP5,4,140,0.704014622,C:\Users\lit\Desktop\Auditorium\view-IP5\140.jpg
IP5,4,141,0.669183996,C:\Users\lit\Desktop\Auditorium\view-IP5\141.jpg
IP5,4,142,0.504203869,C:\Users\lit\Desktop\Auditorium\view-IP5\142.jpg
IP5,4,143,0.355271789,C:\Users\lit\Desktop\Auditorium\view-IP5\143.jpg
IP5,4,144,0.323661512,C:\Users\lit\Desktop\Auditorium\view-IP5\144.jpg
IP5,4,145,0.317690395,C:\Users\lit\Desktop\Auditorium\view-IP5\145.jpg
IP5,4,146,0.335546111,C:\Users\lit\Desktop\Auditorium\view-IP5\146.jpg
IP5,4,147,0.322069254,C:\Users\lit\Desktop\Auditorium\view-IP5\147.jpg
IP5,4,148,0.343465334,C:\Users\lit\Desktop\Auditorium\view-IP5\148.jpg
IP5,4,149,0.311984884,C:\Users\lit\Desktop\Auditorium\view-IP5\149.jpg
IP5,4,150,0.297301439,C:\Users\lit\Desktop\Auditorium\view-IP5\150.jpg
IP5,4,151,0.308453026,C:\Users\lit\Desktop\Auditorium\view-IP5\151.jpg
IP5,4,152,0.303513176,C:\Users\lit\Desktop\Auditorium\view-IP5\152.jpg
IP5,4,153,0.321581522,C:\Users\lit\Desktop\Auditorium\view-IP5\153.jpg
IP5,4,154,0.332121147,C:\Users\lit\Desktop\Auditorium\view-IP5\154.jpg
IP5,4,155,0.336923048,C:\Users\lit\Desktop\Auditorium\view-IP5\155.jpg
IP5,4,156,0.327019557,C:\Users\lit\Desktop\Auditorium\view-IP5\156.jpg
IP5,4,157,0.294836596,C:\Users\lit\Desktop\Auditorium\view-IP5\157.jpg
IP5,4,158,0.278986144,C:\Users\lit\Desktop\Auditorium\view-IP5\158.jpg
IP5,4,159,0.51801708,C:\Users\lit\Desktop\Auditorium\view-IP5\159.jpg
IP5,4,160,0.654034917,C:\Users\lit\Desktop\Auditorium\view-IP5\160.jpg
IP5,4,161,0.618744869,C:\Users\lit\Desktop\Auditorium\view-IP5\161.jpg
IP5,4,162,0.616250734,C:\Users\lit\Desktop\Auditorium\view-IP5\162.jpg
IP5,4,163,0.650427103,C:\Users\lit\Desktop\Auditorium\view-IP5\163.jpg
IP5,4,164,0.698521688,C:\Users\lit\Desktop\Auditorium\view-IP5\164.jpg
IP5,4,165,0.796413917,C:\Users\lit\Desktop\Auditorium\view-IP5\165.jpg
IP5,4,166,0.61765755,C:\Users\lit\Desktop\Auditorium\view-IP5\166.jpg
IP5,4,167,0.542926373,C:\Users\lit\Desktop\Auditorium\view-IP5\167.jpg
IP5,4,168,0.524799288,C:\Users\lit\Desktop\Auditorium\view-IP5\168.jpg
IP5,4,169,0.45440846,C:\Users\lit\Desktop\Auditorium\view-IP5\169.jpg
IP5,4,170,0.453762817,C:\Users\lit\Desktop\Auditorium\view-IP5\170.jpg
IP5,4,171,0.357618598,C:\Users\lit\Desktop\Auditorium\view-IP5\171.jpg
IP5,4,172,0.306936925,C:\Users\lit\Desktop\Auditorium\view-IP5\172.jpg
IP5,4,173,0.298912437,C:\Users\lit\Desktop\Auditorium\view-IP5\173.jpg
IP5,4,174,0.28991118,C:\Users\lit\Desktop\Auditorium\view-IP5\174.jpg
IP5,4,175,0.310399687,C:\Users\lit\Desktop\Auditorium\view-IP5\175.jpg
IP5,4,176,0.297281743,C:\Users\lit\Desktop\Auditorium\view-IP5\176.jpg
IP5,4,177,0.274514192,C:\Users\lit\Desktop\Auditorium\view-IP5\177.jpg
IP5,4,178,0.279362971,C:\Users\lit\Desktop\Auditorium\view-IP5\178.jpg
IP5,4,179,0.298351471,C:\Users\lit\Desktop\Auditorium\view-IP5\179.jpg
IP5,4,180,0.280976545,C:\Users\lit\Desktop\Auditorium\view-IP5\180.jpg
IP5,4,181,0.282125455,C:\Users\lit\Desktop\Auditorium\view-IP5\181.jpg
IP5,4,182,0.282125455,C:\Users\lit\Desktop\Auditorium\view-IP5\182.jpg
