aesthetics,memory,motion,quality,visual_verbal
0.4437545,0.65469719,0.19452775,0.74939806,0.16051298
0.50588575,0.69561143,0.19452775,0.74939806,0.153972
0.50588575,0.69561143,0.09686192,0.74939806,0.17312791
0.50588575,0.69561143,0.08008943,0.74939806,0.21853513
0.53217873,0.69561143,0.08008943,0.74939806,0.18102597
0.53217873,0.69561143,0.02577886,0.74939806,0.34919161
0.53217873,0.69561143,0.02577886,0.74322628,0.32687047
0.58532195,0.69318943,0.02577886,0.73627823,0.44230008
0.58532195,0.66627917,0.02577886,0.73082044,0.43238557
0.58532195,0.66627917,0.01996614,0.71366346,0.34084961
0.58532195,0.66627917,0.01996614,0.71047222,0.3380686
0.55141703,0.66627917,0,0.71047222,0.4346884
0.55141703,0.66627917,0,0.71047222,0.36534589
0.53525519,0.66627917,0,0.60099514,0.33263818
0.53525519,0.66627917,0.00128816,0.60099514,0.3111517
0.53525519,0.66627917,0.00128816,0.60099514,0.37378351
0.53525519,0.66708041,0.00128816,0.60099514,0.33038839
0.53525519,0.67461747,0.01364155,0.60099514,0.38266656
0.5365285,0.6786869,0.06851716,0.72875706,0.38807723
0.5365285,0.6786869,0.15413396,0.72875706,0.30394855
0.5365285,0.6786869,0.22157951,0.72875706,0.30240293
0.5365285,0.67095969,0.22157951,0.65346726,0.36128636
0.47636304,0.67095969,0.22157951,0.61024319,0.43790937
0.47636304,0.67095969,0.11889162,0.61024319,0.37739483
0.47636304,0.67095969,0.11699148,0.58472702,0.31104783
0.47636304,0.67095969,0.09931323,0.58472702,0.42491421
0.47636304,0.67095969,0.09931323,0.57350761,0.42102764
0.47636304,0.68668193,0.09931323,0.57350761,0.33005944
0.47636304,0.68668193,0.1235466,0.57350761,0.4029745
0.44253985,0.68668193,0.20199929,0.57350761,0.33836491
0.44253985,0.66258679,0.28245143,0.57350761,0.47436667
0.44253985,0.66032281,0.37464992,0.57350761,0.4779702
0.41801944,0.62392155,0.43669609,0.57350761,0.43574092
0.41801944,0.62361968,0.47912716,0.65757704,0.53632408
0.41730432,0.62361968,0.47912716,0.67033243,0.66271023
0.41730432,0.62361968,0.52002255,0.67033243,0.69919907
0.34944777,0.65506363,0.52002255,0.70922364,0.57910118
0.33567244,0.65506363,0.52002255,0.70922364,0.85274093
0.33567244,0.70441369,0.51578567,0.70922364,0.86149303
0.33567244,0.70441369,0.47446004,0.70922364,0.87934826
0.28312749,0.70441369,0.40543834,0.59652828,0.84685887
0.28312749,0.70441369,0.34864744,0.57194037,0.87013404
0.25990802,0.69519514,0.31122082,0.45496795,0.89417543
0.25990802,0.69519514,0.2960725,0.45496795,0.86763987
0.25990802,0.69519514,0.2960725,0.45496795,0.91672258
0.25990802,0.70609873,0.26317657,0.45496795,0.87129932
0.25990802,0.70609873,0.22573251,0.45496795,0.84879186
0.21461959,0.70609873,0.12580475,0.45496795,0.6727365
0.16520722,0.7015825,0.05891307,0.45496795,0.67809625
0.16520722,0.7015825,0.05891307,0.45496795,0.75643125
0.16520722,0.7015825,0.05891307,0.48480039,0.75965945
0.24628964,0.78185941,0.13231372,0.55638255,0.63979712
0.24664574,0.78185941,0.19217414,0.55638255,0.63617366
0.2713661,0.78185941,0.21328335,0.55638255,0.53261882
0.2713661,0.78185941,0.21328335,0.55638255,0.62802242
0.33966246,0.78185941,0.21328335,0.55638255,0.6148172
0.33966246,0.78185941,0.21949263,0.64167988,0.62371138
0.33966246,0.78185941,0.21949263,0.67364602,0.58023048
0.33966246,0.81955041,0.21949263,0.67364602,0.48574278
0.34526906,0.83244963,0.19292753,0.67364602,0.67712943
0.38566423,0.83244963,0.14990795,0.67364602,0.56592628
0.43206623,0.83244963,0.14990795,0.61703406,0.59927037
0.43206623,0.8198975,0.14990795,0.61703406,0.59413728
0.43206623,0.8198975,0.15960304,0.61467518,0.60527124
0.41555843,0.8198975,0.2361388,0.61467518,0.52358914
0.41555843,0.8198975,0.30315603,0.61467518,0.66298827
0.41555843,0.8349035,0.34674339,0.65421176,0.57802882
0.41555843,0.8349035,0.36908676,0.70750034,0.48488715
0.41555843,0.8349035,0.36908676,0.70750034,0.44968185
0.41555843,0.8349035,0.36908676,0.70750034,0.57238
0.41555843,0.8349035,0.33444965,0.66664472,0.52988474
0.41555843,0.8349035,0.26086592,0.61153332,0.67821449
0.4209705,0.82710163,0.19689255,0.61153332,0.45525611
0.45778367,0.78207573,0.1415096,0.57527992,0.52163733
0.46186109,0.73542636,0.11586494,0.51867475,0.4888251
0.46186109,0.72622661,0.06302721,0.51867475,0.56221443
0.46186109,0.70144818,0.06302721,0.48273011,0.60295625
0.43966822,0.65669445,0.06302721,0.48273011,0.59206991
0.43966822,0.65669445,0.04687803,0.48273011,0.62325695
0.3965302,0.63363676,0.01975808,0.48273011,0.57245187
0.3965302,0.63363676,0.01975808,0.48273011,0.62798041
0.3965302,0.63363676,0.01975808,0.48273011,0.51270725
0.40153645,0.63363676,0.02261453,0.48273011,0.54615846
0.40153645,0.63363676,0.02261453,0.48273011,0.64581691
0.40153645,0.63363676,0.02261453,0.51004127,0.72588263
0.363022,0.63363676,0.07438228,0.51004127,0.67659376
0.34552663,0.63363676,0.07438228,0.51004127,0.65477128
0.34552663,0.62986265,0.07438228,0.51004127,0.75908075
0.34552663,0.62986265,0.16015938,0.51004127,0.93108428
0.37536761,0.62986265,0.24722369,0.51004127,0.73238272
0.37733667,0.62986265,0.24722369,0.51004127,0.63125452
0.37733667,0.66995384,0.24722369,0.56030189,1
0.37733667,0.68951749,0.05904705,0.56030189,0.98589751
0.37733667,0.68951749,0.05904705,0.56030189,0.54675052
0.37733667,0.71659694,0.05904705,0.56030189,0.50057986
0.37733667,0.71659694,0.05905873,0.56030189,0.67478124
0.40184164,0.73721602,0.05905873,0.56030189,0.37381004
0.40184164,0.73721602,0.06898172,0.53795936,0.1484531
0.40184164,0.73721602,0.17758993,0.50943224,0.16731985
0.36889965,0.73721602,0.17758993,0.50202637,0.29354529
0.36889965,0.73721602,0.17758993,0.50202637,0.34231398
0.36889965,0.72905481,0.05840774,0.48682464,0.31989444
0.36889965,0.72905481,0.04195964,0.48682464,0.39621187
0.36889965,0.72905481,0.04195964,0.48682464,0.4164241
0.3768699,0.68879498,0.04195964,0.5155776,0.39776731
0.3768699,0.6598978,0.04195964,0.57755768,0.45629035
0.41207905,0.6598978,0.0375537,0.60816873,0.32228742
0.42518591,0.6598978,0.03437473,0.60816873,0.40218074
0.42518591,0.65846722,0.03222157,0.60816873,0.30069873
0.42518591,0.65846722,0.02622135,0.60816873,0.31562374
0.42518591,0.65846722,0.02622135,0.61716584,0.33142643
0.42518591,0.65846722,0.02622135,0.61716584,0.3685421
0.46738475,0.65846722,0.02730862,0.61716584,0.33094112
0.46738475,0.63217049,0.02810489,0.61716584,0.33266304
0.47688712,0.63217049,0.04399874,0.61716584,0.36916559
0.47688712,0.63217049,0.08487561,0.61716584,0.35516874
0.47688712,0.5634295,0.15181287,0.61716584,0.35236788
0.46526675,0.5634295,0.15181287,0.61716584,0.33128714
0.46526675,0.5634295,0.15181287,0.61716584,0.27255636
0.46526675,0.5634295,0.10633207,0.57951932,0.30945418
0.40683682,0.5634295,0.10156077,0.5458808,0.33617261
0.40683682,0.57541768,0.10156077,0.5458808,0.30960395
0.40683682,0.64689478,0.10156077,0.5458808,0.2674752
0.40683682,0.64689478,0.10339656,0.5458808,0.32540452
0.40683682,0.67581184,0.14917769,0.5458808,0.42667813
0.40683682,0.67581184,0.14917769,0.5458808,0.43035631
0.40683682,0.67581184,0.14917769,0.5458808,0.40772012
0.40683682,0.7163719,0.14917769,0.60633004,0.39072005
0.40683682,0.7163719,0.08696109,0.60633004,0.30059097
0.40683682,0.7163719,0.08394351,0.60633004,0.4146381
0.4462768,0.7163719,0.08394351,0.58013472,0.40954925
0.4462768,0.7163719,0.08394351,0.58013472,0.40393576
0.4462768,0.73996086,0.08394351,0.58013472,0.48130236
0.4462768,0.73996086,0.08394351,0.58013472,0.50706668
0.4462768,0.73996086,0.08394351,0.58013472,0.45555074
0.4462768,0.72731528,0.08394351,0.60757848,0.36485344
0.4462768,0.71676967,0.08394351,0.60757848,0.37615934
0.4462768,0.71676967,0.12521732,0.60757848,0.33142263
0.4462768,0.71676967,0.14790299,0.60757848,0.3292679
0.4462768,0.71676967,0.1552108,0.60757848,0.28521933
0.4462768,0.71676967,0.19555643,0.60757848,0.29065309
0.36691053,0.71676967,0.20126098,0.60757848,0.3837865
0.36691053,0.65597031,0.20126098,0.60757848,0.36602419
0.36691053,0.65040054,0.20126098,0.60757848,0.30426971
0.35074036,0.63804075,0.14343058,0.60757848,0.34311934
0.35074036,0.63804075,0.14343058,0.60757848,0.36853932
0.35074036,0.63804075,0.14343058,0.60574397,0.45855563
0.35074036,0.63804075,0.14343058,0.60574397,0.4484459
0.35074036,0.59654568,0.10301803,0.60574397,0.3952163
0.35074036,0.59654568,0.10301803,0.62523147,0.41675305
0.37340778,0.59654568,0.10301803,0.69586874,0.39003071
0.37340778,0.59654568,0.12292142,0.70107027,0.37927978
0.37340778,0.62590191,0.19675511,0.70107027,0.43741915
0.37340778,0.62590191,0.19675511,0.70107027,0.43030762
0.36871214,0.62590191,0.22872362,0.66561332,0.33806368
0.36871214,0.62590191,0.25311167,0.66561332,0.45361377
0.36871214,0.62590191,0.25311167,0.64447536,0.44770518
0.36871214,0.62590191,0.25311167,0.61141347,0.28361019
0.36871214,0.62590191,0.21533014,0.61141347,0.38582957
0.39046334,0.65915132,0.10875678,0.58544417,0.39318983
0.4524675,0.69806775,0.10827598,0.58544417,0.43207377
0.46025809,0.69806775,0.10827598,0.58544417,0.51771542
0.46025809,0.69806775,0.10827598,0.61542839,0.45294659
0.46025809,0.64860734,0.13286403,0.61542839,0.39115445
0.46025809,0.64860734,0.13286403,0.61542839,0.42345104
0.46025809,0.64860734,0.14258556,0.61542839,0.4485979
0.45674951,0.71746357,0.14599094,0.61542839,0.41104506
0.45674951,0.71746357,0.14599094,0.61542839,0.41428819
0.41054407,0.71746357,0.14599094,0.60972711,0.46909095
0.37813329,0.71172408,0.05993255,0.60972711,0.37755286
0.37813329,0.71172408,0.04175378,0.60972711,0.49734943
0.37813329,0.68757363,0.04175378,0.60972711,0.45757499
0.37813329,0.68757363,0.04175378,0.60972711,0.42356984
0.41418854,0.68757363,0.06797176,0.60972711,0.45171945
0.41418854,0.68757363,0.06797176,0.60972711,0.42695728
0.41418854,0.68757363,0.06797176,0.60972711,0.47013956
0.41418854,0.68757363,0.06796175,0.60972711,0.406572
0.41418854,0.68757363,0.06796175,0.5900063,0.41659214
0.41418854,0.68757363,0.06796175,0.5900063,0.51446005
0.39080258,0.68757363,0.07176838,0.5900063,0.48442558
0.39080258,0.68757363,0.07176838,0.5900063,0.48900863
0.39080258,0.68757363,0.07176838,0.5900063,0.4151964
0.41542493,0.68757363,0.06492682,0.5900063,0.45714931
0.41542493,0.68327643,0.05322841,0.56172293,0.43699458
0.41542493,0.68327643,0.05322841,0.5002121,0.48056331
0.41542493,0.68327643,0.05322841,0.5002121,0.51579894
0.41542493,0.68327643,0.13916773,0.5002121,0.36092866
0.42850151,0.68327643,0.13916773,0.51483766,0.45652526
0.42850151,0.68018941,0.13916773,0.51483766,0.44850618
0.42850151,0.66517606,0.13916773,0.51483766,0.41822614
0.42850151,0.66517606,0.13916773,0.51483766,0.50658026
0.42850151,0.66517606,0.07212556,0.51483766,0.48669133
0.42850151,0.63247916,0.07153554,0.51483766,0.47200634
0.42850151,0.63247916,0.07153554,0.51483766,0.48657586
0.42850151,0.63247916,0.04993866,0.51483766,0.36821649
0.45439942,0.63247916,0.03452106,0.51483766,0.32704296
0.45439942,0.63247916,0.01881455,0.59529319,0.50858846
0.45439942,0.63247916,0.01881455,0.59529319,0.34068713
0.45439942,0.63247916,0.01881455,0.59529319,0.55347671
0.45439942,0.64334162,0.01881455,0.59529319,0.45316054
0.45439942,0.64334162,0.01630785,0.55897844,0.38130347
0.45439942,0.64334162,0.01630785,0.52333008,0.32102262
0.50024583,0.64334162,0.01498617,0.49315444,0.37636439
0.50024583,0.64334162,0.01498617,0.49315444,0.40706009
0.50024583,0.64334162,0.01498617,0.48157474,0.37242366
0.51352105,0.64334162,0.01498617,0.48157474,0.29426551
0.51352105,0.64334162,0.01498617,0.48157474,0.32299169
0.51352105,0.62849609,0.02465641,0.55748092,0.36298889
0.51352105,0.62849609,0.08803051,0.55748092,0.39340378
0.50285726,0.62849609,0.13473123,0.55748092,0.36909372
0.49802426,0.62849609,0.13473123,0.45256525,0.42986321
0.49802426,0.62849609,0.38443332,0.45256525,0.39827646
0.49802426,0.62849609,0.38443332,0.28245589,0.38580583
0.49802426,0.62849609,0.38443332,0.28112764,0.37051766
0.49802426,0.62849609,0.38443332,0.24608168,0.36166391
0.49802426,0.62636452,0.38443332,0.24608168,0.38895112
0.54008558,0.62636452,0.38443332,0.24608168,0.3444714
0.54008558,0.62636452,0.38443332,0.24608168,0.346661
0.54008558,0.61016278,0.38443332,0.24608168,0.32336423
0.54008558,0.54642815,0.38443332,0.27097594,0.30269924
0.54008558,0.54642815,0.38443332,0.27097594,0.47832957
0.39394592,0.54642815,0.38443332,0.27097594,0.41804483
0.39394592,0.54642815,0.38443332,0.27097594,0.38236701
0.39394592,0.54415872,0.38443332,0.24643469,0.29038006
0.39394592,0.52040304,0.38443332,0.24643469,0.33332576
0.39394592,0.45072567,0.62638149,0.24643469,0.32171975
0.35095161,0.45072567,0.69969706,0.26060813,0.29752525
0.35095161,0.45072567,0.69969706,0.32473234,0.31729529
0.35095161,0.46474571,0.72604435,0.32473234,0.33283331
0.36621804,0.46474571,0.72604435,0.32473234,0.27417932
0.4497946,0.46474571,0.72604435,0.32473234,0.41904374
0.48335516,0.42484741,0.42083449,0.32473234,0.41538985
0.48335516,0.42484741,0.30523154,0.32473234,0.46035043
0.49980105,0.42484741,0.22263182,0.33555787,0.41197098
0.49980105,0.42484741,0.22263182,0.33555787,0.41922115
0.49980105,0.47473745,0.22263182,0.33555787,0.35413672
0.49980105,0.50689818,0.24214877,0.33555787,0.33606151
0.39363283,0.6095141,0.28915332,0.30803043,0.3500771
0.39363283,0.67952656,0.35945954,0.30803043,0.3288616
0.39363283,0.75495923,0.42902396,0.30803043,0.35833397
0.39363283,0.76252979,0.42902396,0.30803043,0.38333819
0.34294207,0.76252979,0.42902396,0.30803043,0.35414998
0.34294207,0.78459253,0.39614135,0.37600869,0.37764133
0.31389457,0.78459253,0.28968061,0.37600869,0.34432496
0.31389457,0.78459253,0.22520696,0.47582334,0.39556565
0.31389457,0.80351786,0.2031467,0.63757591,0.4144043
0.3029589,0.80351786,0.2031467,0.63757591,0.36013156
0.3029589,0.80351786,0.15679183,0.63757591,0.48451341
0.30203553,0.79433499,0.10013108,0.62943836,0.33700283
0.30203553,0.79433499,0.09357386,0.62943836,0.31822947
0.30203553,0.79433499,0.09357386,0.62943836,0.33195051
0.30203553,0.8378107,0.09357386,0.66498607,0.30141404
0.30203553,0.8460403,0.12135984,0.66498607,0.40090769
0.30203553,0.85369777,0.12135984,0.77338316,0.34915507
0.30203553,0.85369777,0.12135984,0.77338316,0.29035409
0.30203553,0.85369777,0.12800204,0.77338316,0.29068026
0.30203553,0.84832607,0.12800204,0.77338316,0.27640203
0.32203736,0.82241294,0.18081256,0.77338316,0.4154429
0.32203736,0.82241294,0.26651184,0.77338316,0.4621713
0.32203736,0.82241294,0.30450847,0.75937634,0.36073354
0.35302302,0.81237815,0.36025734,0.75937634,0.42363726
0.35302302,0.81237815,0.36674405,0.75937634,0.41953461
0.35302302,0.72625549,0.36674405,0.7369034,0.2866671
0.35302302,0.72625549,0.36674405,0.72922167,0.23570603
0.35302302,0.72625549,0.3409843,0.686638,0.38061413
0.35302302,0.73849894,0.20460486,0.64626763,0.35044862
0.35302302,0.73849894,0.12105388,0.64626763,0.38897653
0.35937148,0.84644842,0.09426554,0.64626763,0.36474122
0.35937148,0.84644842,0.09426554,0.65653788,0.42263678
0.35937148,0.84644842,0.09426554,0.65653788,0.42615906
0.35937148,0.8376061,0.09426554,0.65653788,0.47233297
0.35937148,0.8376061,0.10497104,0.65493504,0.43955005
0.35937148,0.8376061,0.10497104,0.65493504,0.50062744
0.35164747,0.82944679,0.12574358,0.65493504,0.47979876
0.35164747,0.80143287,0.16797978,0.65493504,0.43866011
0.35164747,0.76888064,0.16797978,0.65493504,0.44103148
0.35164747,0.76888064,0.16797978,0.58620272,0.53449542
0.35164747,0.76888064,0.12891574,0.58620272,0.43837206
0.35105338,0.76888064,0.07497209,0.58620272,0.47742349
0.35105338,0.76888064,0.02001473,0.58620272,0.46741383
0.35105338,0.76888064,0.02001473,0.58620272,0.3899389
0.45273811,0.76888064,0.02001473,0.58620272,0.40117524
0.45273811,0.76888064,0.02001473,0.58003328,0.36518397
0.45273811,0.76888064,0.0516934,0.54372764,0.47310132
0.45273811,0.79541549,0.09803749,0.54372764,0.40364835
0.45273811,0.79541549,0.16626811,0.54372764,0.34270034
0.45273811,0.79541549,0.18640981,0.54432009,0.37281168
0.45273811,0.78925153,0.18640981,0.54432009,0.44637797
0.42464682,0.78925153,0.18640981,0.54432009,0.45818801
0.42464682,0.78925153,0.13732234,0.54432009,0.39050777
0.42464682,0.78925153,0.13732234,0.54432009,0.38302649
0.42464682,0.78925153,0.13732234,0.54432009,0.43361818
0.42464682,0.74305332,0.16692493,0.53750569,0.34669968
0.48836113,0.74305332,0.19972639,0.53750569,0.44498436
0.5405516,0.74305332,0.2120947,0.52782031,0.43391059
0.5405516,0.77374669,0.2120947,0.52782031,0.34311164
0.61008391,0.77374669,0.21567539,0.52782031,0.35486529
0.61275965,0.7941955,0.21567539,0.52782031,0.39870325
0.61275965,0.80901324,0.22171768,0.51239754,0.4078903
0.61275965,0.8093102,0.26459509,0.51239754,0.31828585
0.61275965,0.8093102,0.30336928,0.51239754,0.34468368
0.61275965,0.8553098,0.37736864,0.51239754,0.40682462
0.61275965,0.8553098,0.37736864,0.51239754,0.41918581
0.61275965,0.8553098,0.37736864,0.56316374,0.40316462
0.61275965,0.82520191,0.37736864,0.56316374,0.49104781
0.50950892,0.75357305,0.37736864,0.57173445,0.30864047
0.50950892,0.70368682,0.36950449,0.57173445,0.41304222
0.50950892,0.68473099,0.36950449,0.57173445,0.42378435
0.50538666,0.68473099,0.15398409,0.57173445,0.45444463
0.50538666,0.68473099,0.15398409,0.57173445,0.49293721
0.50538666,0.72076255,0.11038788,0.57173445,0.47697194
0.50538666,0.72076255,0.10906164,0.56786516,0.50594017
0.49418428,0.72076255,0.10906164,0.56786516,0.31043315
0.49418428,0.70981536,0.09872877,0.56786516,0.43237778
0.49418428,0.69108483,0.08723474,0.58311688,0.47912992
0.48429798,0.65142737,0.07396593,0.58311688,0.49866393
0.48429798,0.61935681,0.06589958,0.58311688,0.43263151
0.41297229,0.61935681,0.06589958,0.58311688,0.43841518
0.41297229,0.61935681,0.06589958,0.58311688,0.42872278
0.41297229,0.61935681,0.06997394,0.57716836,0.3689931
0.42735143,0.63640747,0.06997394,0.56034859,0.40913683
0.42735143,0.65678054,0.06997394,0.56034859,0.46156877
0.42735143,0.65678054,0.06997394,0.56034859,0.42603692
0.42735143,0.65678054,0.06997394,0.56818829,0.46151294
0.45737916,0.60771627,0.06997394,0.56818829,0.44376668
0.45737916,0.60771627,0.06997394,0.56818829,0.39313066
0.45737916,0.60771627,0.09887788,0.55927652,0.41627265
0.45737916,0.61715304,0.09887788,0.55927652,0.46801302
0.45737916,0.61715304,0.09887788,0.55927652,0.37410634
0.45737916,0.61715304,0.08803109,0.55927652,0.35532797
0.46694389,0.62928371,0.08484488,0.55927652,0.48210772
0.46694389,0.62928371,0.08484488,0.51409107,0.4567917
0.46694389,0.62928371,0.08484488,0.51409107,0.46831044
0.47240782,0.57576885,0.0472795,0.51409107,0.44478098
0.47240782,0.57576885,0.0472795,0.51409107,0.46865813
0.47240782,0.57576885,0.0472795,0.51586756,0.36706446
0.47240782,0.57576885,0.0472795,0.51586756,0.39199357
0.48013152,0.58656048,0.07809246,0.51586756,0.46420056
0.48013152,0.64134763,0.07809246,0.51586756,0.44341779
0.48013152,0.67004483,0.10105681,0.51586756,0.41187749
0.48013152,0.67004483,0.10689887,0.51926904,0.40619612
0.48013152,0.67004483,0.1072322,0.51926904,0.4297842
0.51678967,0.65371178,0.1072322,0.51926904,0.29712452
0.51678967,0.65371178,0.13966402,0.51926904,0.34635478
0.51938592,0.65371178,0.16517221,0.5516625,0.40180866
0.51938592,0.65371178,0.16517221,0.5516625,0.44555156
0.51938592,0.63650392,0.17410885,0.5516625,0.46234435
0.51938592,0.63585388,0.18852183,0.53622318,0.46436804
0.53036261,0.63585388,0.18852183,0.53622318,0.33819575
0.53036261,0.63585388,0.18852183,0.53622318,0.37055642
0.53036261,0.63585388,0.18852183,0.53304146,0.42587046
0.51598731,0.63585388,0.18852183,0.49388223,0.47113179
0.51598731,0.63585388,0.18852183,0.493346,0.47346561
0.51598731,0.63585388,0.18852183,0.46340421,0.2681076
0.51598731,0.67123839,0.18852183,0.46340421,0.37185154
0.54373263,0.67123839,0.18852183,0.46340421,0.46880521
0.62392769,0.67123839,0.15737957,0.52051292,0.30731382
0.62392769,0.67123839,0.15737957,0.53873113,0.3777209
0.62821367,0.67123839,0.15737957,0.53873113,0.37119429
0.62821367,0.71138652,0.15737957,0.53873113,0.35823168
0.65050256,0.74757774,0.15097271,0.48338908,0.40387
0.65077719,0.74757774,0.15097271,0.48338908,0.44991018
0.65077719,0.75760081,0.10911827,0.48338908,0.49645782
0.65077719,0.75760081,0.10911827,0.4054206,0.46847904
0.52255458,0.75760081,0.10911827,0.4054206,0.47255796
0.52255458,0.760262,0.10911827,0.4054206,0.39883698
0.52255458,0.760262,0.10911827,0.45616648,0.36597226
0.52363155,0.760262,0.10911827,0.45616648,0.45741028
0.5625254,0.76856216,0.11868721,0.47785853,0.40514305
0.5625254,0.76856216,0.15144569,0.47785853,0.35747436
0.60252388,0.84076014,0.17158142,0.47785853,0.35907858
0.60252388,0.84076014,0.17158142,0.49560077,0.26785108
0.60252388,0.84076014,0.17158142,0.49560077,0.35686913
0.60252388,0.84076014,0.14160971,0.50087859,0.41158564
0.60252388,0.74739111,0.13647613,0.50087859,0.42352125
0.60252388,0.74739111,0.13647613,0.50087859,0.31592663
0.60252388,0.74739111,0.13647613,0.55470597,0.32276614
0.60252388,0.74739111,0.16221054,0.55470597,0.3261508
0.60252388,0.74739111,0.1978849,0.55470597,0.19586583
0.60165555,0.78181828,0.1978849,0.55470597,0.32039088
0.60165555,0.78181828,0.1978849,0.55470597,0.34506568
0.6000159,0.78181828,0.17915145,0.55470597,0.44862609
0.6000159,0.78181828,0.12888574,0.55470597,0.44105467
0.6000159,0.87514807,0.104828,0.54613956,0.40291923
0.6000159,0.87514807,0.08595692,0.54613956,0.35222636
0.6000159,0.87514807,0.08595692,0.50756194,0.37259337
0.58979729,0.85167273,0.08595692,0.50756194,0.37249052
0.53096815,0.8448541,0.08595692,0.50756194,0.43849753
0.53096815,0.84024659,0.08595692,0.50756194,0.42650341
0.53096815,0.78069065,0.05246227,0.50756194,0.42467763
0.55601821,0.78069065,0.03626074,0.50756194,0.27803213
0.55601821,0.71090812,0.03626074,0.452521,0.39722673
0.55601821,0.71090812,0.03626074,0.40224098,0.4922667
0.52141024,0.71090812,0.03626074,0.40224098,0.41204387
0.52141024,0.77278525,0.03626074,0.40224098,0.4574114
0.52141024,0.81015504,0.03626074,0.44729126,0.39218211
0.47867252,0.81015504,0.03626074,0.44729126,0.54351452
0.47867252,0.81015504,0.03626074,0.44729126,0.49115947
0.47867252,0.81015504,0.03626074,0.44729126,0.29100031
0.47867252,0.76952524,0.03626074,0.44729126,0.43301676
0.47867252,0.76457173,0.03626074,0.44729126,0.40122885
0.47867252,0.74534781,0.02203422,0.44729126,0.41521244
0.47867252,0.74534781,0.02203422,0.44672204,0.48315086
0.47867252,0.74534781,0.02203422,0.44043826,0.34498769
0.47867252,0.76188901,0.02691286,0.44043826,0.40791469
0.47867252,0.76188901,0.06176787,0.44043826,0.36692461
0.47867252,0.76188901,0.09829822,0.44043826,0.28360583
