aesthetics,memory,motion,quality,visual_verbal
0,0.00710759,0,0,-0.03463643
0,0,0,0.09286104,-0.07815815
-0.08311703,0,-0.00463858,0,0.02872618
0,0,0,0,0.0399972
0,0,0,-0.00626105,0.03041489
0,0,0,0,-0.02431006
0.05637123,-0.01018948,0,0,0.06076949
0.00609935,0,0,-0.02379548,-0.03158675
0,-0.00197361,0,-0.01617164,-0.01247063
0,0,0,0,-0.01528817
0,-0.02989177,0,0,-0.00885375
0,0,0,0,0.02728721
0,0,0,0,-0.04447972
-0.01602175,0.00778663,0,0.0127855,0.0021896
-0.02523682,0,0,0.01639257,-0.02329677
0,0.00468941,0.00592664,0,-0.02066499
0,0.03463216,0,0,0.17563033
0,0,0,-0.0234632,-0.06028474
0,0,-0.00230211,0,-0.03567782
0.00256321,-0.01405189,0,-0.06188781,-0.09198695
0.05317988,-0.06153552,-0.00047315,-0.01089186,0.0429457
0,0,0,0,-0.01160601
0.01404519,0,0,0,-0.0241945
0,0,0.00368847,0.0022419,0.01977004
0,0.04849426,0,0.03344016,0.01553802
0.02317999,0.01587703,0,0.02146331,-0.05865399
0.02026514,0,0,0.00828892,0.14486442
0,0,0.00357195,0,-0.00365389
0,0,0,0.00436449,0.04496058
-0.03066255,0,0,0,-0.04837945
0,0,0,0,0.00725017
0,0.01440965,0,0,-0.06508443
0.08579092,0,0,0,-0.01807521
0,0,0.01035325,0,0.01401559
0,-0.00291925,0,-0.01664711,-0.0212155
0,0,0,0,0.02947237
0.00390445,0,0,0,0.02500422
0.02806877,0,0,0,-0.02918821
0,0,0,-0.00891854,0.02349135
0,0,0,0,-0.03331637
0,0,0,0,0.05124069
0,0,0,0,0.01883865
0,0,0,-0.02520168,-0.05427274
0,0.03409926,-0.00933374,-0.01923033,0.12438185
0.06431797,0,0,0,-0.14751058
0,0,0,0,-0.01877336
0,-0.00101863,7.21E-05,-0.01118958,0.01372104
0,-0.02273518,0.00524562,-0.02567082,-0.03053647
0,-0.01454629,0,0,0.09949365
-0.00540584,0,0,0,-0.05175262
-0.01868108,-0.00687897,-0.00063541,0.04094229,-0.05880098
0,0,0,0,0.00032617
0,0,0,0,-0.01427823
0,0,0.01065924,0,0.13904087
0,0,0,0,0.0467284
-0.02972888,0.01779115,0,0.03648358,-0.10143776
0,0,0,0,0.06290372
0,0.00198627,0.0164767,0,-0.00410265
-0.03626932,0.05404733,0,-0.14968479,-0.13286751
0,0,0,0,-0.05096107
0,0,0,0,0.1449081
0.05073598,0.05572899,0,0,-0.03016551
0,0,0,-0.03583831,0.03852791
0,0,0,-0.00176664,-0.02423531
-0.00270293,0.04195988,0,0,0.05789556
-0.04010173,0,0,0,0.00352228
0,0,-0.00018776,0.08066948,0.04617391
0,-0.02404158,-0.0031657,0,-0.03278292
0,0,-0.00395314,0,0.06107739
0,0,0,0,-0.02082868
-0.01052098,0.03516172,0,0,-0.04113865
-0.00342732,0,0,0,0.00237137
0,0,0,-0.000873,0.09346394
0,-0.0006782,0,0,-0.09612336
0,-0.00838818,-0.00380257,0,0.03905143
0,0,0,0,-0.01000966
-0.0238136,0,-0.0081969,-0.04484239,-0.07747493
0,0,-0.00557554,0,0.01123634
-0.0403969,0,-0.00272041,-0.05232143,-0.03599127
-0.02460229,0.00429282,0,0,0.10791735
0,0,-0.00626404,-0.03319227,-0.06945297
0,0,0,0,-0.06094801
0,-0.01642809,-0.00387885,-0.00977559,0.03011134
0,0,0,0,0.07356629
0.0048971,0,0,0,0.01181004
0.04849497,0.01215094,0,0.00105789,-0.06768024
0,0,0,0,-0.00748128
0.00060332,0,0,0.00035181,0.05059169
0,0,0.01088637,0.04032878,-0.0869185
0,0.01120745,0,0,0.09828468
-0.00471268,0,0,0.00575596,-0.01107377
-0.02984517,0,0,0,-0.09079895
0,-0.02298163,0,0,0.01175365
0,0,0,0,0.04383796
0.00956559,0,0.00913906,0,0.00918705
0.01553455,0,0,0,-0.08960445
0,0,0,0,0.02639783
0.14890675,0,0,0.03776451,0.06214094
0,0,0,0,0.01236119
0,0,0,0,-0.01602119
-0.02282152,0,0,0,0.08788319
0,0.01160754,0,0,-0.18240734
0,0.00339283,0,0,0.10440175
0.01550298,0,-0.01224805,0,0.01074213
0,0,-0.00390109,0,0.03066028
0,0,0,0,0.03849258
0,0,0,0.01078883,-0.01596527
0,0,-0.00279408,0.04456681,0.02896823
0,0,-0.00685964,0,-0.19550702
0,-0.02823725,0,0,0.12194463
0,0,-0.00523973,-0.0127699,0.04675214
0,0,0,0,0.01953401
0,0.00678099,0,0,-0.06603242
0,0,0.00095805,0.00237865,0.00578367
0.01389688,0.0124947,0,0,-0.0096924
0,0.01013067,0,0.05712246,-0.05972968
0,0,0,0,0.04014373
0,0,0.00482453,0,0.05243194
-0.00126456,-0.01344385,0.00506092,-0.07352322,-0.03553185
0,-0.00302623,0,0,0.03547602
0,-0.01383161,0,0,-0.01774626
0,0,0,0,-0.05063602
0,-0.01381727,0,-0.02279284,0.02314199
0,-0.0028771,0,0,0.05174037
0,-0.02883247,0,-0.02157373,-0.09390668
-0.00282338,-0.0003426,-0.00109154,-0.03787042,-0.01877837
0,0,-0.00144237,0,0.12677975
0,0,0,0,-0.02531602
-0.00158989,-0.02784733,-4.92E-05,0.02174863,0.01151874
-0.01290805,0,0,0,-0.02352946
-0.01020495,0,0,0.01811858,0.02387715
-0.03521787,0,0,0,-0.10159367
-0.01849614,0,0,0,0.02492911
-0.01333429,0,0,0.00930965,0.07220699
0,0,0,0,-0.02078277
0,0,0.01122981,0,-0.0315403
0,0.03061179,0,0,-0.00568137
0,0,0.00843468,0,0.02358808
0.00562784,0,0,0,-0.13265968
0,0,0,0,0.04923026
0.02843249,0,-0.0043926,-0.00162371,0.05545388
0,0,0,0,0.0437429
0,0,0,-0.01021288,0.01679279
-0.02198514,0.03998027,0,-0.00202185,0.00202369
-0.00445237,0.02590271,0,0,-0.12617229
0,0,0,0,0.03236067
0,0,0,0.02510619,0.05531404
-0.04197626,0.00647356,0,0.00886528,0.04526133
0,0,0.0216519,0.01103576,0.00233382
0,0,0,0,-0.20535801
-0.02518574,0.02433103,0,0,0.10374394
-0.03149823,0,0,0,0.09695367
-0.02189768,0,0,0,-0.16149139
0,0.00110145,-0.01179713,0,0.07040708
0,0,0,0,-0.00652661
0.0247411,0.02461897,-0.00028102,0,-0.01296261
0,0,0,0,0.04563832
0,0,-0.01326843,-0.0699568,0.04604018
0.02586272,0.05681711,-0.00658625,0,0.04654764
0.00918351,0.03998677,0,0,-0.02797878
0,0,0,0,0.00407892
0,0,0,0.05668237,-0.07372098
-0.04260851,0,0.00171495,0,-0.03286472
0,0,0,0,0.09143802
0,0.00526563,0,-0.06844987,-0.05226723
0,0.02483309,0,0,-0.04766869
0,0,0,0,0.00160422
0,0,0,0.05356982,-0.0912275
0.01039612,0.00137056,0,0.06630935,0.08901805
0.03471489,0,0,0,0.05471651
0,0,0,0,0.01193561
0,0.00225189,-0.00121037,-0.03882528,-0.10759462
0,0,0,0,0.00683951
0,0.0174144,-0.00318917,0,0.00338466
0,0,0,0.01739782,-0.13028497
-0.03491415,0,0,0,0.12452505
0,0,0,0,0.0246748
-0.03913567,-0.03169708,-0.0053613,-0.00712976,0.10356041
0,0,0,0,-0.00757142
0,0,0,0,-0.03813544
0,0,0.00140309,-0.01687269,-0.05069287
0,0,0,-0.00173273,0.02036701
0,0,0,-0.00356643,-0.00010285
-0.09017998,-0.02907909,0,0,0.06600701
0,-0.00039392,0.00261293,0,-0.01199412
0,-0.00987138,0.00925767,0,-0.00182578
0,0,0.00258508,0,-0.1466455
-0.15766227,-0.00386857,0,0,0.1191946
-0.00786994,-0.05591413,0,0,0.09503997
0,-0.02880881,0,0,-0.08022283
0,0,0.00561759,0,0.04536753
0.03406475,0,0.00599757,0.08052483,-0.06522929
0.03725188,-0.00996619,0,0,0.15133241
0.00909167,-0.02314143,0,0.01397721,-0.05235505
0.05353485,-0.01061207,0,0.07893253,-0.20015916
0,0,0,0,0.14201645
0.00237967,0,0,0,-0.03178791
0,0,0,0,0.01398359
0,0,0,0.01187949,0.06793842
0.00933782,0,0,0.01549212,-0.13816317
0,-0.02858936,0,0,0.062927
0.08668363,0,0,0,-0.04099008
0,-0.01032229,0.02902285,0.04326683,-0.08331878
0,-0.06097596,0.00055725,0.12491636,0.14072411
0,0,0.01111965,0,-0.11607369
0,0,0,0,0.04838511
0.04039139,0.00866529,0,0,0.00351181
0.01183454,0.02021967,0,0,0.16119008
0,0.00418501,0,-0.01030352,-0.05178517
0,0.01371946,-0.01034597,-0.00077141,-0.04472623
0,0,-0.01890259,0,-0.07494209
0.0057195,0,-0.011548,0,0.09744613
0,0.00394805,-0.0124088,0.04590508,-0.00948949
0.01304205,0,0,0,0.00675717
0.01169658,0.00159102,0,0,-0.01360216
0.03232823,0.00544609,0.009266,-0.08319095,0.07245786
0.00541999,0,0,0,-0.09550757
0,0,0,0,-0.06311713
0,-0.0009983,-0.0002469,0,0.24838894
0,0,0,0,-0.23910562
0,0,0,0,0.02324262
0.0251753,0,0.01141951,0.0056089,-0.00950163
0,-0.00680083,0.01879513,0.04545089,0.02999301
0.0585853,0,0,0,-0.04847953
0,0,0,0.00025895,0.00490143
0,0.00085467,-0.02076957,0.04556295,0.05684258
-0.00344665,0.0004969,0,0,-0.03127997
-0.01766725,0.02712614,-0.00466596,0.02628012,0.02206185
-0.00740886,0,-0.01361129,0,-0.06802801
0,0,-0.00481411,0.00381715,0.06189332
0,0,0,0.00109964,-0.06024597
0,-0.02151925,0,0.03875193,-0.03691164
0,0,0,0,0.09256399
0,0,-0.00341678,0,-0.02817112
0,0.00386174,0,0,-0.02413859
0,0.00165034,0,0,-0.04675056
0.05334923,0,0,0,0.1072972
0.02398725,0.06517529,0,0,-0.03533839
0,0,0,0,-0.04315362
0,0.00249701,0,0,0.15804534
-0.06479588,0,-0.00045136,0,-0.12864754
0,0,-0.00106359,-0.01552077,0.08328948
0,0.00731356,0,0,-0.00866252
0.00688929,0.02841555,0,0,-0.09595866
0,0,0.00643818,0,-0.02433983
0.06410802,0,0.00031666,0,0.06052345
0,0,0.02473809,0.00197066,0.15760093
0,0,0,0,-0.05057397
0,0,0,0,-0.06268375
-0.02315785,0,-0.0251914,0,-0.0186988
0,0,0,0,0.02195464
0,-0.02033515,0,-0.00580102,-0.0831934
0.00757786,-0.02981144,0.00773575,0,0.15818307
0.04099289,0,0,0,-0.1053222
0.01261969,0,0,0,-0.08196236
0.03435279,-0.00057689,0,-0.05697972,-0.00917166
0.008672,0,0.01977805,-0.00285149,0.01467516
0.00355219,0,0,0,0.01104835
0,0,0,0,0.02361349
0,0,0,0.00967268,0.1199751
0,0,0,0,-0.143467
-0.01314182,0,0,0.02062453,0.07919739
0,0,0.01512318,0,0.06052401
0,0,0.00440008,0,-0.05253535
0,0,0.00779582,0,0.09412732
-0.00834533,0,0,0,-0.09094168
0,0,0,0,0.01175754
0,0.0104541,-0.00798811,-0.01920381,0.03373871
0.00117491,0,0,0,-0.00378539
0.02114478,0,-0.0422234,0,-0.13044856
0,0,0,0.01911391,0.00872391
0,0,0,0,0.06788259
0,0,0,0,0.06153117
-0.07956823,0,0,-0.00446065,-0.14993333
-0.00831664,-0.00178148,0,-0.00536477,0.05603936
0,-0.01572523,-0.00763054,-0.05627119,0.08585885
-0.00885951,-0.00705394,0,0,-0.12814851
0,0,0,0,0.103346
0,-0.0158432,0,0.01792445,0.03913045
0,-0.01005352,0,0,-0.06069039
0,-6.28E-05,0,0.00898345,0.01231473
0,-0.03599655,0,0,0.0013222
0,0,0,0,0.02267328
0,0,0,0,-0.07551698
-0.03463198,0.01691399,0,0,0.12827398
0,0,0,0.00662288,-0.00404914
0,0,0,0.00978399,0.01084989
0.001728,-0.01251636,0,0.00422991,-0.05440592
0,0,0,0.05033724,-0.00502134
0,-0.02908276,0,0.00633889,0.01867051
0.08047416,0,0,0.06168235,-0.02849228
0,0,0,0.01865833,-0.08743266
0,0,0.00077366,0,0.03165919
0,0,0,0,0.07713438
0,-0.00672984,0,-0.00516652,-0.06705841
-0.00534478,-0.00720741,-0.00106816,0,0.04139907
0,0,0,-0.01102702,-0.12680238
-0.07769792,-0.005053,0,-0.02613208,0.09365462
0,0,0.00085616,-0.00363336,-0.00839941
0,0,0,0,0.0024234
0,0.00113978,0.00735288,0,0.07529858
0,0,0,0,-0.01334563
0,0,0,0,-0.10469694
0,-0.02723396,-0.00366856,0,0.0392371
0,-0.00196261,0,0,-0.00498267
0.06172757,0,0,0.03453654,0.02923078
0.01826768,0,0.00222217,0.00516203,-0.04479476
0,0.0160285,0,0,0.13398021
0,0.02339571,0,0.01153648,-0.06959505
0,0,-0.00174708,0,0.00145603
0,0,0,0,-0.00823359
0.00454152,-0.00258915,0,-0.0030261,0.01638594
0,-0.03206434,0,0,-0.08813739
0.04379629,-0.01125227,0,0,0.03713606
0.01361324,0,-0.00170355,0,0.04699698
0,0,0,-0.01272745,-0.06703624
0,0,0,-0.00969924,0.01871039
-0.03264278,0,0,-0.00410015,-0.04803076
0,0.01656939,0,0,-0.01007606
0,0.00270363,0,0,0.06243056
0,0.00559673,0,0,-0.01381221
-0.00440296,0.03265055,0,0,-0.03432909
-0.02212326,0,0,0,0.00926459
-0.01615277,0,0.00555687,0,-0.0232863
0,0,0,0,0.1522512
0,0,0,-0.05263139,-0.08529174
0,-0.02407574,-0.00527891,-0.03188076,-0.01685085
-0.03429326,0,-0.00732768,-0.01549617,-0.02596223
0,-0.00095365,0,0,-0.00469082
0,0,0,0,0.04079097
0,0,0,0.02487474,-0.02794391
0,0.0148469,-0.00027647,0.04527153,-0.01537433
0.00741708,0.02832224,0,0,-0.03660596
0,0,0,0,0.05267677
0,0,0.00595881,0.00900188,-0.00370915
-0.02782986,0.0048837,0,0,0.09083994
0,0,0,0.01490812,-0.12842098
0,0,0,0,0.0516979
0.05471548,-0.01655339,0,0,0.06038916
0.00919214,-0.00558707,0,-0.02595853,-0.01485813
0,0,0,0,0.02860403
0,0,0.01797496,0,0.04689802
0,0,0.02448925,0.0268288,-0.13592766
0,0,0.00967287,0,0.01502608
0.01168071,0,0,0,0.03865516
0,0.00789911,0,0,-0.03247122
0,0,0,-0.00542741,0.07158618
0,0,0.04530885,0,0.05219035
0,0,0,0,0.0108179
0,0,0.03076843,-0.01110697,-0.20086288
0.00186957,-0.00028028,0,0,0.03695857
0,0,0,0,-0.0297211
0.02355871,0,-0.01475459,0.02501939,0.00414476
0,0,0,0,0.03218261
0,-0.0187048,-0.02624511,0,-0.02263841
0,0,-0.0697972,0.01834198,0.03311187
0,0,-0.02542694,0.00020918,0.01753843
0,-0.01646475,0,0,0.0403997
0,-0.00013347,-0.00114682,0,-0.02869187
0,0,0,0,-0.03233183
0,0,0,0,-0.00785994
-0.01854143,-0.00651272,0.00483286,0,-0.01673529
-0.00440896,0,0,0,0.07910725
0,0,0,0,0.03210471
0,0.01051592,0,0.01154618,-0.05322413
-0.0019921,0.00153187,0,0,-0.01037395
0,0,0.00416678,0,-0.07962409
0,0,0.04916144,0,-0.02795282
0,-0.0001508,0,-0.00975828,-0.01042977
-0.02101793,0,0,-0.00117847,0.13093776
0,0,0,0,-0.07524498
0,0,0,0,0.01793258
0.03116548,0.00733355,-0.00718113,0.01130894,0.07715988
0,0,-0.00395274,0,0.03515764
0,0,-0.0007726,0,-0.12112323
0,0,0,0.00945001,0.04154337
0,-0.00040292,0,0,-0.01172434
0,-0.0005039,0,0,-0.03790887
0.01885208,-0.00709794,0,0,0.11095154
0,0,-0.01765888,-0.0051246,-0.0168093
0.00790537,0,-0.00240457,-0.01274456,-0.0521373
0.00548693,0,-0.00832761,0,-0.04451515
0.00397487,0.0163876,0,0,0.02404964
0,0,0,0,-0.02620215
0,0,-0.00444152,-0.01927185,-0.01545668
-0.03355862,-0.01823173,0,0,0.02651663
0,0,-0.00873192,0,0.02688815
0,0,0,0.03337674,0.0159548
0.00815205,0,-0.00089575,0,0.0823272
0,0,0,0,0.03279729
0,0,0,-0.00391828,-0.04631598
0,0.00904271,0,0,-0.04718885
0,0.0022139,0,-0.04431939,0.03131252
0,0,0,-0.04061555,0.00031235
0,0.00310872,0,0,0.0328227
0,0.00107395,0,0,9.90E-05
0,0.02373482,0.00050286,0,-0.04619932
0,0,0.00148042,-0.01446977,-0.07178798
0,0,0,0,-0.01374757
0.02295976,0,0,0,0.04596171
0,0.01221592,0,0,-0.05375358
0,0.00022412,0,-0.00262951,0.00300544
-0.02347515,0,0,-0.02682748,0.03891103
-0.00864671,0,0,-0.00802352,-0.01752582
0,0,0,0,-0.0283209
0,0,-0.00846828,0,-0.04048038
0.00156327,0,0,0.01949005,0.05496533
0,0,0,0.00038719,0.00887146
0,0,0.00234999,0,0.01736547
