Air,BaseJump,BearPark,Bike,Bus
0,0,0,0,0
-0.03184387,0,-1.00E-05,-0.00634676,0
0,0,0,0,-0.00041035
0,0,0,0,0
0,0,0.00380663,0,0
0,0,0,0,0
0,0,0,0,0
0,0,-0.00684156,0,-0.05587706
0.00127261,0.00129892,-0.01169841,0,0
0.00827617,0,0,0,-0.01980754
0.00333449,0.00166406,0,0.00931676,0
0,0,0.08593932,0,0
0,0,0,0,0.02179952
0.01747026,0,0,0,0
0.00835736,0,0,0.0083708,0.01682434
0,-0.00100817,0,0,0
0,0,-0.06704217,0,0
-0.02394592,0,-0.00059002,-0.01090696,0
0,0,0,0,0
0,0,-0.02159688,0,0
0,0.00035319,-0.0154176,0.00045996,0
0,0.00313829,-0.01570651,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0.00990654,0
0.01028202,0,-0.0025067,0,-0.00051979
0,0,0,0,0
0,-0.00325257,-0.00132168,-0.00468344,0
0,0,0,-0.00186053,0
0,0,0,-0.00097287,0
0,0,0,-0.00162025,0
0,-0.00463858,0,-0.00645217,0
0,0,0.00967024,-3.37E-06,0.05331071
-0.00995646,0,0.0633741,-0.00513581,0
-0.01223897,0,0.04670072,0,0
-0.01925839,0,0,0,0
0,0,0.24970209,0,0
0,0,0,0.01413684,0
0.03471468,0,0,0,0
0,0,0,0,0
0,0,0,-0.00360072,0
0,0,0,-0.00410011,0
0.00923513,0,0,0,0.04082594
0,0,0,-0.00128005,0
0,0.00592664,0,-0.00081478,0
0,0,0,0,0
0,0,0,0,0.01234506
0,-0.00230211,0,0,0
-0.00929606,0,0,0,0
0,-0.00047315,0,-0.00560684,0
0,0,0.24194817,0,0
0.01176081,0,0.07331557,0,0
0,0.00368847,0,0,0
0,0,0.02634729,0.00051916,0
-0.01653894,0,0,0.01790664,0
0,0,0,0,0
0,0.00357195,-0.30520986,0,-0.06378682
0,0,-0.11560295,0,0
-0.01591766,0,-0.08259972,0.04239872,0
0,0,0,0.01068891,0
0,0,0,0,0
0,0,0.01951695,0,0.01253343
0,0.01035325,0.04700455,-0.01751477,0
0,0,0.07030622,0,0
0,0,0.06956442,0,0
0,0,0,0.00878063,0.02644882
0,0,0,0,0
0,0,-0.03288261,0.00652221,0
0.00655846,0,-0.10646074,0,0
0,0,-0.06447365,0,0
0,0,-0.02206026,-0.00512594,0
0,0,0,-0.05688086,0
0,-0.00933374,-0.04635487,0,0
0,0,-0.05666075,0,0
0,0,-0.00655722,-0.00660644,0
0,7.21E-05,0,0,0.02717103
0.03203712,0.00524562,0,0,0
0,0,0.02778598,0,0
0,0,0,-0.0047892,0
0,-0.00063541,0,0,-0.00017925
0,0,0.0066422,0,0
0.00584262,0,0,0.00137802,0
0.00638446,0.01065924,0.05281052,0.00641397,0
0.06775325,0,0.08569928,0.01170542,0
0,0,0.03799663,0.05960897,-0.07409688
0,0,0.05574887,0,0
-0.04478423,0.0164767,0.00648671,0,0
0,0,0,0,0.00944947
0,0,0,0,0
0.01751811,0,-0.02575975,-0.03189225,0.01482697
0,0,-0.13637944,0,0
0,0,-0.08355098,0,0
0,0,-0.02678834,0.0034081,0
-0.07430726,0,0,0,-0.00202067
0,0,0,0.00182217,0
0,-0.00018776,0,0,0
0.04727819,-0.0031657,0.0107055,0,0
0,-0.00395314,0,0,0
0,0,0.02077254,-0.00920992,0
0,0,0.0422362,0,0
0,0,0,0,0
0,0,0,0,0
0,0,-0.03906404,-0.0027986,0
0,-0.00380257,-0.05394365,-0.03434222,0
0,0,-0.05495736,0,0
0,-0.0081969,0,0,0
-0.01569272,-0.00557554,0,0,0
0,-0.00272041,0,0,0
0,0,0.03167867,0,0
0,-0.00626404,0.04634409,-0.00485474,0
0,0,0.06823062,0,-0.03550759
0,-0.00387885,0.0201417,0,0
0,0,0,0,0
0,0,0,0,0
0,0,-0.04908747,0,0
0,0,0,-0.00065497,0
0,0,0,0,0
-0.01213213,0.01088637,0.02960259,0,0
0,0,0.03280146,0.01092097,0
-0.00625551,0,0.01236831,0,0
0,0,0,0,0
0,0,0.00358069,0,0.02105441
0.03532092,0,0,0,0
0,0.00913906,0.00604229,0,0
0.00571267,0,0.04287741,0,-0.02910787
0,0,0.03877419,0,0
0,0,0.07399936,0,0
0,0,0,0,0.0167269
0,0,0,0,0.00420581
0,0,0,-0.00551568,0
0,0,0,0,0
0,0,-0.00786415,0,0
0.01286459,-0.01224805,0,0,0
0,-0.00390109,-0.2155204,0,0
0,0,0,0,0
0,0,-0.04359621,0,0
-0.02284456,-0.00279408,-0.00132624,0,-0.03154244
0,-0.00685964,0,0,0
0,0,-0.01033287,0,0
0,-0.00523973,-0.01149403,0,0.0566697
0,0,-0.01326881,0,0
0,0,-0.00806635,0,0
0.01273808,0.00095805,0,0,-0.00765593
0,0,0,0,-0.02561439
0,0,0.00407436,0,0
0,0,0,0,0
0,0.00482453,0,0,0
0,0.00506092,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0.02890394,0.00681947,0.00891459
0,0,0,0,0
0,0,0,0,0
0,-0.00109154,-0.01084679,0,0
0,-0.00144237,-0.00318621,0,0
-0.00212508,0,0,0,0.02901578
0,-4.92E-05,0,-0.00403711,0
-0.03932655,0,-0.03756538,0,0
0,0,0,0,0
0,0,0,0.00276773,0
0,0,0,0,0
0,0,0.03081296,0,0
0,0,0,0,0
0,0.01122981,0.02296435,0,0
0,0,0.00584206,0,0
0,0.00843468,0.00033333,0,0
0.00469845,0,0,-0.00634915,0
0.02160838,0,0.03243182,0,0
0.08469502,-0.0043926,0.02550819,0,0.07056612
0,0,0,0,0
0,0,0.00893664,0,0
-0.0425553,0,0.01441298,0,0
-0.03351974,0,0,0.00478731,0
0,0,0,0,-0.05716869
0,0,0,0,-0.00351471
0,0,0,-0.006012,0
0,0.0216519,0,-0.00505145,0
0.02731108,0,0,0,0.05274801
0,0,0,0,0
0,0,0,0,0
0,0,-0.03114226,0,0
0.04101923,-0.01179713,0,0,-0.02402137
0,0,0,0,0
0,-0.00028102,0,0,-0.04630887
0,0,-0.00640686,0.00828521,0
-0.0551731,-0.01326843,0,0,-0.04957364
0,-0.00658625,-0.04185444,0,0
0,0,0,0.00332232,0
0,0,0,0,0
0,0,0,0,0
0,0.00171495,0,-0.00602476,-0.01065181
0,0,0,0,0
0,0,0.00956894,0,0
0,0,0.03275848,0,0.00158178
-0.00371371,0,0.02013573,0,0.00396953
0,0,0,0.00145991,0
0,0,0,0,0
0,0,-0.02997171,0.0085891,0
0,0,-0.00513358,0,0.04525424
0.00577557,-0.00121037,0,0,0
0,0,0,-0.00919766,0
0,-0.00318917,0.02573441,-0.00162553,-0.02010927
0,0,0.03567436,-0.0011726,0
0,0,0,-0.0009961,0
0,0,0,0,0.01715933
0,-0.0053613,-0.01873345,0,0
0,0,-0.05026571,0,0
0,0,-0.02405774,0,0
-0.02825458,0.00140309,-0.01887108,0.00105753,0
0,0,0,0,0
0,0,0,0,0.07255549
0,0,0,0,0
-0.00578551,0.00261293,0,0.00156966,0
0,0.00925767,-0.03349465,0,0
0,0.00258508,-0.01620153,0,0
0,0,0,0,0
0.08173865,0,0,0,-0.02702655
0,0,0,0,0
0,0.00561759,0,0.0052631,0
0.00399191,0.00599757,0,0,0.00252771
0.06139245,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,-0.00185555,-0.00771105
0,0,0,0,0
0,0,-0.01422652,0,0
0,0,0,0,0
-0.12440127,0,0,0,0
0,0,0.00487864,0,0
0,0,0.03485501,0,0
0,0.02902285,0.03653035,0,0
0,0.00055725,0.01155824,0,0
0,0.01111965,0,-0.00305042,-0.02298731
0,0,0.00656077,0,-0.01926396
0,0,0,0,0
0.01387278,0,0.02640626,0,0
0,0,0.01445445,0,0
0,-0.01034597,0.0058886,0.00055622,0
0,-0.01890259,0,0,0
0,-0.011548,0,0,0
0,-0.0124088,-0.03081728,0,0
0,0,-0.05774436,0,0.05271723
0,0,-0.00029966,0,0
0,0.009266,0,0,0.00264167
0,0,0,0,0
0,0,0,0,0
0,-0.0002469,-0.02213518,0,0
0,0,0,0,0
0,0,0,0.00015872,0
0,0.01141951,0.02465746,0,0
-0.02780579,0.01879513,0.04374866,0,0
0,0,0.06164346,0,0
0,0,0.08380274,0,0
0,-0.02076957,0,0,0
0,0,0,0,0
0,-0.00466596,0,-0.00182645,0
0,-0.01361129,-0.03105098,0,-0.06043814
0.02401506,-0.00481411,-0.01307472,0,0
0,0,0,0.0029967,0
0.02332132,0,0,0,0
0,0,0.00413543,0,-0.00412983
0,-0.00341678,0.02353902,0,0
0,0,0.05225938,0,0
0,0,0.0350812,0,0.00827711
0,0,0,0,0
0,0,0,-0.00053203,0
-0.02428391,0,-0.04166084,-0.00044797,0
-0.05375109,0,-0.01264304,0,0
0,-0.00045136,-0.01441906,0,0
0,-0.00106359,-0.06641435,0,0
0,0,-0.08075011,0,0
0,0,-0.03774843,0,0
0,0.00643818,-0.02624274,0.00404583,0
0.06175138,0.00031666,0,0,0
0,0.02473809,0,0,0
0,0,0.00636321,0,0
-0.03135406,0,0,0,0
0,-0.0251914,0,0,0
0,0,0,0,0.06185425
0,0,0,0,0
0,0.00773575,0.04635384,0,0
0,0,0.06255852,0,-0.06732168
0,0,0.0444411,0,0
0,0,0.02599338,0.00353262,0
0.04146261,0.01977805,0,0,0
0,0,0,0,0
0,0,0,-0.00156652,-0.04151376
0,0,0,0,-0.00222521
0,0,-0.06985269,0,-0.01368556
0,0,-0.01023943,0,0
0,0.01512318,-0.01248106,0,0
0,0.00440008,0,-0.00350345,0.02149653
0,0.00779582,0,0,0
0,0,0.0029577,0,0
0,0,0.0382381,0,0
-0.06771517,-0.00798811,0.07137749,0,0
0,0,0.02879197,0,0.01523627
0,-0.0422234,0,0,0.03226786
0,0,0,-0.00081025,0.0712708
0,0,-0.01957161,0,0
0.05072937,0,-0.02603841,-0.00197087,0
0,0,-0.03866788,0,0
0,0,-0.03059916,0,0
0,-0.00763054,-0.05532322,0.00191988,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,-0.01893589,0,0
-0.01101609,0,-0.05704391,0,0
0,0,0,0,-0.00556035
0,0,0,0,0
0,0,0.03555877,0,0
0.00637279,0,0,0,0
0,0,0.03648234,0,0
0,0,0.01428221,0,0
0,0,0,0,0
0,0,0,0,-0.05375619
-0.01253348,0,-0.00125283,0.0040248,0
0,0,0,0,0
0,0,0,0,-0.0461159
0.00269174,0.00077366,0.06045392,-0.00266988,-0.02541635
0.03426202,0,0.06613818,-0.00406977,-0.00838667
0,0,0.06660916,0,0
0,-0.00106816,0.04559661,0,0
0,0,0,0,0.02078992
0,0,0,0,0.00898224
0,0.00085616,-0.0095501,0,0
0,0,-0.04368775,0.00143697,0
0,0.00735288,-0.01214564,0.00725974,0
0,0,-0.03168127,0.00710087,0
-0.0689141,0,-0.04096842,0,0.00081095
0,-0.00366856,-0.02433863,0,0
-0.04041467,0,-0.04507187,-7.60E-06,0
0,0,0,-0.01217291,0
0,0.00222217,0,0,0
0.0310152,0,-0.10476998,0,0
0.00574275,0,0,0,0
0.02447197,-0.00174708,0,0,0.00015654
0,0,0,0,0
0,0,0,0,0
0,0,0,0.00355864,0
0,0,-0.002138,0,0.00206224
-0.03951272,-0.00170355,0,0.00497524,0.01037517
0,0,0,0,0
0,0,0,0,0
0,0,0,0.00012508,0
0,0,-0.0153782,0,0.00586189
0,0,0,0,0.00089917
0.00270362,0,0,0,0
0.02839579,0,0,0,0.05692466
0,0,0,0,0
0,0.00555687,0,0,0
0,0,0,0,0
0,0,0,0,0
0,-0.00527891,0.00340182,0,0
-0.00182242,-0.00732768,0,0,0
0,0,0,-0.00794746,0
0,0,-0.01750673,0,0
0.01397448,0,0,0,-0.06425972
0,-0.00027647,0,0,0
0.02053305,0,0.0025394,0,0
0,0,0.06202124,0,0
0,0.00595881,0,0,0
-0.01030876,0,0,0.00147801,0.00253488
0,0,0,0,0
-0.06683777,0,0,0,0.04801542
0,0,0,-0.00340611,0
0,0,0,0,0.02031288
0.03261953,0,0,0,0
0,0.01797496,-0.04176953,0,0
0,0.02448925,0,0,0.05462122
-0.014415,0.00967287,0,0.00204561,0
0,0,0,0,0
0,0,0.01743049,0,-0.05708308
0,0,0,0,0
0,0.04530885,0.00802973,-0.00763045,-0.05977932
0,0,0.00665511,0,0
0,0.03076843,0,0,0
0,0,0,0,0.06890026
0.01066689,0,-0.04672724,0,0
0,-0.01475459,0,0,0
0,0,0,0,-0.02325681
-0.01835884,-0.02624511,0.13663674,0,0
0,-0.0697972,0.01639362,0,0
0,-0.02542694,0,0.01210858,0
0,0,0,0,0
0,-0.00114682,0.00898632,0,0
0,0,0.040486,-0.00334747,0
0,0,0,0,0
0,0.00483286,0,0,0.04510444
0,0,-0.0909767,-0.00488223,0
0,0,-0.01123365,0,0
0,0,0,-0.00278764,-0.00044208
0.03209278,0,0,0,-0.00546803
0,0.00416678,0.11129717,0,0
0,0.04916144,0.09772287,0.0007891,0
0,0,0.02588697,0,0
0,0,0,0,-0.05026524
0,0,0,0,-0.02860224
0.03549956,0,-0.02297512,0,0
0,-0.00718113,-0.10264049,0,0
0,-0.00395274,-0.034456,0.00110324,0
0,-0.0007726,0,0,0
0,0,0,0,0
-0.01307021,0,-0.01268194,0.00026435,0
0,0,-0.02102187,0,-0.01416306
0,0,-0.04890084,0,0
0.00607855,-0.01765888,-0.0216482,0,0
0,-0.00240457,-0.02189246,0,0.04554452
0,-0.00832761,-0.00041556,0,0
0,0,-0.05208866,0.00070888,0
0,0,0,0,-0.01320566
0,-0.00444152,0,0.00470164,0
0.00048823,0,0.00209485,0.00217496,0
0,-0.00873192,0,0,0
0,0,0.00912563,0,0
0,-0.00089575,0,0,0
0,0,0.00330183,0,-0.01973542
0,0,0,0.00086055,0
0,0,0,0,0
0,0,-0.03267613,0,0
-0.0173184,0,0,0,0
-0.03354776,0,0,0,-0.00801399
0,0,0,0,0
0,0.00050286,0,0,0
0,0.00148042,0.00961875,0,0.02061114
0,0,0.00804723,-0.00233276,0
0,0,0.05292808,0,0
0.04871723,0,0,0,0
0,0,0,0.00575086,0
0,0,-0.02308987,0,-0.00498737
0,0,0,0,0
0,0,-0.01083706,-0.00118336,0
0,-0.00846828,0,0,0.05443423
0,0,0,0,0
-0.03154477,0,0,-0.00496498,0
0,0.00234999,0,0,0
0,0.00101736,0.07629214,0,0
0,0,0,0,-0.05623075
-0.01703284,0,0,0.00787126,-0.03169864
0,0,0,0,-0.00358252
0,0.00226649,0,0.00735105,0
0,0,0.00726508,0,0
0,0,0.03669823,0.00252109,0
0.04520808,0,0,0,0
0,0,0,0,0
0,0,0,-0.00608916,0
0,0,0,0,0
0,0,0,0,-0.01756348
0,0,-0.01523722,0.00206273,0
0,0,-0.01713692,0,0
-0.03293265,0,0,0.00643524,0
0,0,0,0,0
-0.01524687,0.00427313,0.03005977,0,0
-0.01673324,0,0,0,0
0,0,0,0,0
0,0,-0.0507801,0.01001409,0
0,-0.00328872,0,0.00806716,0.00811113
0,0,0,0.02614462,0.00198455
0,0,0.31663511,0.03753263,0
0.01779497,0,0,0,0
0,0,0,0,0
0.05632796,0,-0.24330794,0.12248696,0.04340687
0,0,0,0.00938393,0
0,0,0,0,0
0,0,0.24335395,0,0
0,0.00822051,0.16140554,-0.22561213,0
0.00400591,0,0.13994776,-0.00170486,0
0.00171147,0,0.26624511,0,-0.01911021
0,-0.00640366,0,-0.01273519,0
0,-0.00180515,0,0,0
0,0,-0.82138106,0,0
-0.00432128,0,-0.00160116,0,0
-0.0489844,0,-0.0015116,0,0
0,0,-0.02498047,0,0.01330758
0,0,-0.01639746,0,0
0,0,-0.02182471,0,0.07534958
0,0,0,0,0
0.022897,0,-0.03835525,0,0
0,0,0,0,-0.07299772
0,0,-0.03943708,0,-0.06787578
0,0,0,0,0
0,0,0,0,0
0,0.0025435,0,0.00778072,0
0,9.65E-05,0,0,0
0,0,0,0,0
0,0,0,-0.00222871,0
0,-0.00222065,0.02876707,0,0
0,0,0,0,0
0,0,0,0,-0.01375102
0,0.00202923,-0.04083736,0.00046638,0
0,0.00084764,0,0.00251893,0
0,0,0,0.01286408,0.05161069
0,0,0.01093603,0.00367809,0.0357719
0,0,0.02424213,0,0
0,0,0.00238757,0.00145447,0
0,0,0.0137026,0,0
0,0.01338988,0,0.00287286,0
0,0,0,0,0
0,0,-0.04114541,0,0
0,-0.00840172,-0.00489095,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0.00904099,0.00025721,0
0,0,0,0.00280669,-0.00306742
0.00065072,0,0,0.00573136,0
0,-0.00786864,0,0,0
0.07613858,0,0.00792968,0.00967554,0
0,0,0.00629298,0.01398827,0
0,0,0,0.01075462,0
0,0,0,0.01329062,0
0,0,-0.01867963,0.0113908,0
-0.06603434,-0.00214822,0,0.01064794,0
0,0,0,0.01740759,0
0,0,0,0.00829238,0
0,0.00079497,0,0.00969685,0
0,0,0.01172977,0.00859361,-0.01633036
0,0,0.01434376,0.00266545,0
0,0,0,0,-0.01125754
0,0.00126487,0,0,0
0,0,-0.02078538,-0.01054062,0
0,0,0,-0.00409961,0.00768052
0,0,0,0,0.00817172
0.03653728,0,0.04645998,0,0
0,0,0,0,0
0,0.00271629,0,0,-0.02090431
0,0,0,-0.00145202,0
0,0,0,-0.00268154,0
0,0,0.00296316,0,0.04826883
0,0,0.01065119,0,0
0,0,0.11933158,0,0.00691172
0,0,0,-0.01560969,0
0,0.00746399,0,-0.00601229,0
0,0,-0.05947533,0,0
0,0,0,-0.08909835,0
0,-0.00092561,0,0,0
0,-0.00252551,0,0,-0.02649941
-0.04466113,0,0,0,0
0,-0.00028817,-0.02545403,0,0
0,0,-0.03871706,0,-0.01577275
0,0,0,0,0
0,0,0,0,0
0,0,0,0.05748865,-0.03534732
0,0,0,0,0
0,0,0.20880091,0,0
0,0.00353228,0,0.04400025,0.10743767
0,0,0,0,0
0,0,-0.04563676,0,0
0,0,0,0,0
0,0,0,0.03999676,0
0,0,0.06485923,0.02570022,0
0,0,0.13899136,0.00334358,-0.00042729
0,0,0.01465737,0,-0.03056941
0,0,0,0,-0.01029177
0,0,0,-0.00329545,0
0,0,0,-0.00954661,0
0,0,0,-0.00688022,0
0,0,-0.33684055,-0.02069959,0
0,0,-0.00332224,-0.00987162,0
0,0,-0.04203984,-0.01489348,-0.00817312
0,0,-0.01019281,-0.01662338,0
0,0.00424712,-0.00473821,-0.00797331,0
0,0.00065625,0,0,0
0,0,0,-0.00195713,0
0,0,0,-0.00781022,0
0,0,0,-0.01485426,0
0,0,0,-0.00953424,0
0,0,0,-0.01420213,0.07941565
-0.02880902,0,0,0,0
0,0,-0.01379732,-0.00261801,0
0,0,0,0,-0.11281709
0,0,-0.00384287,-0.00049852,0
0,-0.00310337,0,-0.00720876,0
0,0,0,-0.00032294,0
0,0,0,0,0
0,0,0,0,0
0,0,0,-0.00353925,0
0,0,-0.00962059,-0.00277168,0
0.0337068,0,0,0,0
0,0,0,0,0
0,0,0,-0.00365005,0.0047369
0,0,0.02182205,-9.36E-05,0
0,0,0.07857816,0,0
0,0,0,0,0
0,0,0,0,0
0,0,-0.00012025,-0.00387232,-0.02982769
0,0,0,0,0
0,-0.01933787,-0.02334025,0,0
0,0,0,0.00442565,0
0,0,0,0.00378502,0
0,-0.00258299,-0.03894157,0,0
0.00659415,-0.00172981,0,0,0
0,0,0,-0.00232205,0.01025307
0,0,0,0,0
0,0.00047132,-0.00105201,0,0
0,0,-0.00971725,0,0.0332387
0,0,0,0,0
0,0,0,0,0
0,0,0.00515275,0,-0.01665019
0,0,0,0,0
0,0,0.00735024,0.00654364,0
0,0,0,0.00121382,0
0,0,0,0,0
